program,addr,name,size,seed_basis,annotated,type,basis,evidence,out_file
OemServiceDxe,00000F58,write_register_a3_a2_a5,95,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000F58.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000FB8,read_register_a3_a2_a4,155,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000FB8.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00001054,find_record_by_id,105,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceDxe/00001054.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,000010C0,FUN_000010c0,96,auto,no,,,,OemServiceDxe.c
OemServiceDxe,00001120,delay_by_counter_ticks,49,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemServiceDxe/00001120.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceSmm,00001000,save_cpu_context_and_jump,194,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001000.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000010D0,restore_cpu_context_and_jump,172,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/000010D0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001180,memcpy_forward_or_reverse,60,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001180.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000011C0,memset_zero,29,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemServiceSmm/000011C0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000011E0,memset_byte,17,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemServiceSmm/000011E0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001200,memcmp_bytes,29,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001200.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001260,cpu_relax_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001260.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001270,read_timestamp_counter,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001270.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001280,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001280.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001290,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001290.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000012A0,read_flags_register,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/000012A0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000012B0,entry,135,entry,no,,,,OemServiceSmm.c
OemServiceSmm,00001338,FUN_00001338,502,auto,no,,,,OemServiceSmm.c
OemServiceSmm,00001530,append_text_record_to_output,146,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001530.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000015C4,output_contains_record_named,246,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/000015C4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000016BC,get_argument_string_for_record,359,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/000016BC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001824,get_trailing_value_for_named_record,262,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001824.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,0000192C,FUN_0000192c,123,auto,no,,,,OemServiceSmm.c
OemServiceSmm,000019A8,parse_number_string_auto_base,82,annotation,yes,math,hand-decoded,bios/ghidra/listings/OemServiceSmm/000019A8.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000019FC,clear_output_buffer,36,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/000019FC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001B2C,FUN_00001b2c,287,auto,no,,,,OemServiceSmm.c
OemServiceSmm,00001C4C,dispatch_command_by_table_id,173,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001C4C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001CFC,register_sw_dispatch_handler,522,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001CFC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00001F08,locate_protocols_and_register_dispatch,286,annotation,yes,init,hand-decoded,bios/ghidra/listings/OemServiceSmm/00001F08.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00002028,handle_gpu_clock_command,562,annotation,yes,overclock,hand-decoded,bios/ghidra/listings/OemServiceSmm/00002028.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,0000225C,append_clock_help_text,101,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/0000225C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000022C4,dispatch_clock_command,168,annotation,yes,overclock,hand-decoded,bios/ghidra/listings/OemServiceSmm/000022C4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,0000236C,FUN_0000236c,387,auto,no,,,,OemServiceSmm.c
OemServiceSmm,000024F0,append_board_id_help_text,176,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/000024F0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00002648,read_modify_write_fixed_port_page,370,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00002648.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000027BC,FUN_000027bc,69,auto,no,,,,OemServiceSmm.c
OemServiceSmm,00002804,set_oem_var_byte_in_0xb4_block,166,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/OemServiceSmm/00002804.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000028AC,handle_set_tdr,287,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/000028AC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000029CC,append_settdr_help,71,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/000029CC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00002AC4,append_notebook_type_help,345,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00002AC4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00002C20,FUN_00002c20,315,auto,no,,,,OemServiceSmm.c
OemServiceSmm,00002D5C,set_notebook_type,376,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00002D5C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00002ED4,set_notebook_mode,376,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00002ED4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,0000304C,set_notebook_mode_table,569,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/0000304C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003288,dispatch_notebook_command,183,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003288.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003340,FUN_00003340,460,auto,no,,,,OemServiceSmm.c
OemServiceSmm,0000350C,append_setkbl_help,86,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/0000350C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003564,dispatch_setkbl_command,110,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003564.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000035D4,print_ledkb_status_bytes,422,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/000035D4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,0000377C,handle_ledkb_set_data,650,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/0000377C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003A08,append_ledkb_help,86,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003A08.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003A60,dispatch_ledkb_command,118,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003A60.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003AD8,append_adaptor_type_help,161,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003AD8.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003B7C,get_adaptor_type_name,170,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003B7C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003C28,set_adaptor_type,376,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003C28.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003E24,append_me_unlock_help,79,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003E24.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00003E74,set_me_region_lock,316,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00003E74.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000040B8,print_usb_light_bar_mode,402,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/000040B8.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,0000424C,FUN_0000424c,670,auto,no,,,,OemServiceSmm.c
OemServiceSmm,000044EC,append_usb_light_bar_help,146,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/000044EC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00004580,dispatch_usb_light_bar_command,145,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/OemServiceSmm/00004580.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00004614,report_flash_write_status,141,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00004614.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000046A4,write_oem_var_word_and_three_bytes,230,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/OemServiceSmm/000046A4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,0000478C,FUN_0000478c,3277,auto,no,,,,OemServiceSmm.c
OemServiceSmm,0000545C,handle_set_rgb_components,699,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/0000545C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005718,append_setapctrl_help,281,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005718.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005834,dispatch_setapctrl_command,576,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005834.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005B30,get_modify_set_oem_var_byte,166,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005B30.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005BD8,append_color_calibration_help,71,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005BD8.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005C20,handle_set_color_calibration,271,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005C20.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005DF4,append_rwblock0_help,101,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005DF4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005E5C,append_rwblock0adv_help,116,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005E5C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005ED0,parse_offset_argument,135,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005ED0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00005F58,parse_range_argument,255,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00005F58.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006264,dispatch_rwblock0adv_command,1129,annotation,yes,dispatch,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006264.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000066D0,append_display_mode_help,161,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/000066D0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006774,get_display_mode_name,170,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006774.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006820,set_display_mode,376,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006820.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006A1C,write_oem_block_byte_if_changed,155,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006A1C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006AB8,set_four_oem_var_bytes,228,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006AB8.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006B9C,append_setmode_help,229,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006B9C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006C84,handle_setmode,457,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006C84.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006E50,handle_setcontrol,319,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006E50.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00006F90,handle_setrgb,461,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00006F90.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007160,print_customization_state,216,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007160.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000072F0,append_logo_help,71,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/000072F0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007594,append_turbo_mode_help,161,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007594.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007638,get_turbo_mode_name,170,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007638.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000076E4,set_turbo_mode,376,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/000076E4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000078E0,report_unsupported_command,58,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/000078E0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,0000791C,append_keyboard_light_help,71,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/0000791C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007964,handle_set_keyboard_light,244,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007964.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007B1C,append_model_id_help,161,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007B1C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007BC0,get_model_id_name,170,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007BC0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007C6C,set_model_id,376,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007C6C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007E68,hex_char_to_value,46,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007E68.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007E98,strncmp_bounded,50,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007E98.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007ECC,nop_stub,3,annotation,yes,unresolved,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007ECC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007ED0,strnlen_cap_1e6,35,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007ED0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007EF4,strtoull_base10,164,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007EF4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00007F98,strtoull_base16,207,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00007F98.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008068,write_port_wait_status_bit1,119,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008068.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000080E0,drain_port_data_to_port_80,133,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/000080E0.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008168,wait_status_bit1_clear,99,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008168.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000081CC,FUN_000081cc,198,auto,no,,,,OemServiceSmm.c
OemServiceSmm,00008294,write_bytes_a3_a2_a5,95,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008294.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000082F4,read_data_port_after_a4,155,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/000082F4.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008390,locate_9df8_or_call_9e08,136,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008390.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008418,acquire_9010_or_call_9030,225,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008418.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000084FC,find_record_by_16byte_key,74,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/000084FC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008548,format_number_radix,113,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008548.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,000085BC,parse_number_saturating,212,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/000085BC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008690,status_code_to_string,199,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008690.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008758,format_string_va_list,999,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008758.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008B40,format_string_1arg,29,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008B40.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008B60,match_key_at_9e30,121,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008B60.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008BDC,address_in_recorded_range,67,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008BDC.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008C20,create_object_type_6,46,annotation,yes,init,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008C20.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008C50,free_range_buffer,57,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008C50.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008C8C,get_config_table_by_guid,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008C8C.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008CF8,wait_port_1808_ticks,96,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008CF8.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008D58,delay_by_units,49,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008D58.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemServiceSmm,00008E40,memmove_overlap_safe,176,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemServiceSmm/00008E40.asm; bios/decompiled/OemServiceSmm.c,OemServiceSmm.c
OemTurboModeDxe,000002C0,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/000002C0.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,000002D0,read_timestamp_counter,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/000002D0.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,000002E0,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/000002E0.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,000002F0,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/000002F0.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,00000300,read_rflags,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/00000300.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,00000310,module_entry,118,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/00000310.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,00000388,scan_for_record_then_locate_protocol,265,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/00000388.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,00000494,FUN_00000494,384,annotation,no,,,,OemTurboModeDxe.c
OemTurboModeDxe,00000614,poll_status_bit1_then_write,119,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/00000614.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,0000068C,drain_data_port_byte,133,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/0000068C.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,00000714,poll_status_bit1,99,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/00000714.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,00000778,write_index_data_byte,198,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/00000778.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,00000840,find_config_table_by_guid,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/00000840.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,000008AC,delay_by_port_counter_ticks,96,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/000008AC.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemTurboModeDxe,0000090C,scale_units_to_port_ticks,49,annotation,yes,math,hand-decoded,bios/ghidra/listings/OemTurboModeDxe/0000090C.asm; bios/decompiled/OemTurboModeDxe.c,OemTurboModeDxe.c
OemUniWillVariableDxe,000002C0,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/000002C0.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,000002D0,read_timestamp_counter,10,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/000002D0.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,000002E0,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/000002E0.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,000002F0,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/000002F0.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
OemUniWillVariableDxe,00000300,read_rflags,3,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemUniWillVariableDxe/00000300.asm; bios/decompiled/OemUniWillVariableDxe.c,OemUniWillVariableDxe.c
