ts,addr,old,new
# auto-mark state at start: AC0.online=1 lid LID1=open
2026-09-24T21:18:56.710+02:00,0x05F0,0x12,0x10
2026-09-24T21:18:56.720+02:00,0x05F0,0x10,0x0E
2026-09-24T21:18:56.730+02:00,0x05F0,0x0E,0x0C
2026-09-24T21:18:56.740+02:00,0x05F0,0x0C,0x0A
2026-09-24T21:18:56.750+02:00,0x05F0,0x0A,0x08
2026-09-24T21:18:56.760+02:00,0x05F0,0x08,0x06
2026-09-24T21:18:56.770+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:56.771+02:00,0x05F0,0x06,0x04
2026-09-24T21:18:56.780+02:00,0x05F0,0x04,0x02
2026-09-24T21:18:56.790+02:00,0x0723,0x20,0x00
2026-09-24T21:18:56.790+02:00,0x05F0,0x02,0x01
2026-09-24T21:18:56.790+02:00,0x0490,0x0E,0x07
2026-09-24T21:18:56.800+02:00,0x06D8,0x08,0x0A
2026-09-24T21:18:56.800+02:00,0x070B,0x08,0x0A
2026-09-24T21:18:56.800+02:00,0x0480,0x03,0x02
2026-09-24T21:18:56.801+02:00,0x05F0,0x01,0x28
2026-09-24T21:18:56.801+02:00,0x0490,0x07,0x06
2026-09-24T21:18:56.810+02:00,0x0723,0x00,0x20
2026-09-24T21:18:56.870+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:56.970+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:57.070+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:57.170+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:57.270+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:57.370+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:57.470+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:57.570+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:57.670+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:57.670+02:00,0x06D8,0x0A,0x09
2026-09-24T21:18:57.670+02:00,0x070B,0x0A,0x09
2026-09-24T21:18:57.770+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:57.870+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:57.970+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:58.070+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:58.170+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:58.270+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:58.370+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:58.470+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:58.570+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:58.670+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:58.670+02:00,0x06D8,0x09,0x08
2026-09-24T21:18:58.670+02:00,0x070B,0x09,0x08
2026-09-24T21:18:58.770+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:58.870+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:58.970+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:59.070+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:59.170+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:59.270+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:59.370+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:59.470+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:59.570+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:59.670+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:59.670+02:00,0x06D8,0x08,0x07
2026-09-24T21:18:59.670+02:00,0x070B,0x08,0x07
2026-09-24T21:18:59.770+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:59.870+02:00,0x06D6,0x08,0x07
