program,addr,name,outcome,instructions_checked,instructions_unchecked,detail,assembler
bank1,89B5,FUN_CODE_89b5,assembler-gap,26,0,no bytes emitted at 89B5,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,89E7,FUN_CODE_89e7,partial,8,1,"1 of 9 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,89F4,FUN_CODE_89f4,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8A03,FUN_CODE_8a03,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8A6C,FUN_CODE_8a6c,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8A80,caseD_0,assembler-gap,1,0,no bytes emitted at 8A80,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8A98,FUN_CODE_8a98,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8AA7,FUN_CODE_8aa7,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8ABB,FUN_CODE_8abb,match,22,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8AE5,FUN_CODE_8ae5,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8B01,FUN_CODE_8b01,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8B04,FUN_CODE_8b04,match,64,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8B31,FUN_CODE_8b31,partial,1,1,"1 of 2 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8B33,FUN_CODE_8b33,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8B8F,FUN_CODE_8b8f,match,19,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8BB2,FUN_CODE_8bb2,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8BD1,FUN_CODE_8bd1,partial,114,1,"1 of 115 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8CDB,FUN_CODE_8cdb,partial,1,1,"1 of 2 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8CDD,FUN_CODE_8cdd,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8CE3,FUN_CODE_8ce3,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8CEC,FUN_CODE_8cec,match,28,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8D25,FUN_CODE_8d25,partial,28,1,"1 of 29 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8D62,FUN_CODE_8d62,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8D74,FUN_CODE_8d74,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8D83,FUN_CODE_8d83,match,30,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8DBC,FUN_CODE_8dbc,match,19,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8DE4,FUN_CODE_8de4,match,70,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8E3B,FUN_CODE_8e3b,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8E91,FUN_CODE_8e91,match,27,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8ECC,FUN_CODE_8ecc,partial,48,2,"2 of 50 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8F37,FUN_CODE_8f37,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8F54,FUN_CODE_8f54,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,8F6B,FUN_CODE_8f6b,match,79,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9000,FUN_CODE_9000,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9001,FUN_CODE_9001,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9004,FUN_CODE_9004,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9007,FUN_CODE_9007,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9008,FUN_CODE_9008,match,61,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9081,FUN_CODE_9081,match,23,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,90B0,thunk_FUN_CODE_90b8,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,90B8,FUN_CODE_90b8,match,89,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9178,FUN_CODE_9178,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9182,FUN_CODE_9182,partial,16,1,"1 of 17 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9193,FUN_CODE_9193,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9199,FUN_CODE_9199,match,25,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,91D0,caseD_0,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,91E8,FUN_CODE_91e8,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,91FA,FUN_CODE_91fa,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9202,FUN_CODE_9202,partial,51,5,"5 of 56 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,92BF,FUN_CODE_92bf,partial,17,1,"1 of 18 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,92DC,FUN_CODE_92dc,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,92F7,FUN_CODE_92f7,assembler-gap,41,1,no bytes emitted at 92F7,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9354,FUN_CODE_9354,partial,14,1,"1 of 15 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9373,FUN_CODE_9373,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9416,FUN_CODE_9416,partial,71,6,"6 of 77 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,94A8,FUN_CODE_94a8,partial,41,1,"1 of 42 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,94FA,FUN_CODE_94fa,partial,90,2,"2 of 92 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,95AE,FUN_CODE_95ae,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,95B7,FUN_CODE_95b7,match,21,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,95E5,FUN_CODE_95e5,match,66,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,966C,FUN_CODE_966c,match,93,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9733,FUN_CODE_9733,match,27,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,976E,FUN_CODE_976e,match,80,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9816,FUN_CODE_9816,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9817,FUN_CODE_9817,match,75,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,98B3,FUN_CODE_98b3,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,98B4,caseD_0,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,98CC,FUN_CODE_98cc,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,98E5,thunk_FUN_CODE_98fe,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,98FE,FUN_CODE_98fe,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9967,thunk_FUN_CODE_98fe,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,99B0,FUN_CODE_99b0,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,99B7,caseD_0,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,99CF,FUN_CODE_99cf,partial,10,1,"1 of 11 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,99E0,FUN_CODE_99e0,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,99ED,FUN_CODE_99ed,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,99F4,FUN_CODE_99f4,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9A01,FUN_CODE_9a01,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9A0E,FUN_CODE_9a0e,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9A1B,FUN_CODE_9a1b,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9A2E,FUN_CODE_9a2e,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9A3B,FUN_CODE_9a3b,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9A41,FUN_CODE_9a41,match,28,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9A78,FUN_CODE_9a78,match,24,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9AD2,caseD_0,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9AEA,FUN_CODE_9aea,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9B03,FUN_CODE_9b03,match,25,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9B35,FUN_CODE_9b35,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9B3C,FUN_CODE_9b3c,partial,89,1,"1 of 90 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9BE6,FUN_CODE_9be6,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9BF8,FUN_CODE_9bf8,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9C0E,FUN_CODE_9c0e,partial,32,1,"1 of 33 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9C53,FUN_CODE_9c53,match,55,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9CC0,FUN_CODE_9cc0,partial,12,1,"1 of 13 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9CD8,FUN_CODE_9cd8,partial,13,1,"1 of 14 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9CE8,FUN_CODE_9ce8,assembler-gap,46,0,no bytes emitted at 9CE8,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9D45,FUN_CODE_9d45,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9D4C,FUN_CODE_9d4c,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9D53,FUN_CODE_9d53,match,97,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E0E,caseD_0,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E26,FUN_CODE_9e26,partial,10,1,"1 of 11 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E37,FUN_CODE_9e37,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E44,FUN_CODE_9e44,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E4B,FUN_CODE_9e4b,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E58,FUN_CODE_9e58,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E65,FUN_CODE_9e65,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E72,FUN_CODE_9e72,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E85,FUN_CODE_9e85,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9E92,FUN_CODE_9e92,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9EA1,FUN_CODE_9ea1,partial,38,1,"1 of 39 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9ED4,FUN_CODE_9ed4,partial,16,2,"2 of 18 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9EF6,FUN_CODE_9ef6,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9F00,FUN_CODE_9f00,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9F04,FUN_CODE_9f04,assembler-gap,87,2,no bytes emitted at 9F73,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9FC1,FUN_CODE_9fc1,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9FCA,FUN_CODE_9fca,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9FCB,FUN_CODE_9fcb,match,19,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,9FF0,FUN_CODE_9ff0,match,28,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A029,FUN_CODE_a029,match,21,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A054,FUN_CODE_a054,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A064,FUN_CODE_a064,match,51,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A0CC,FUN_CODE_a0cc,match,47,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A12C,FUN_CODE_a12c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A12D,FUN_CODE_a12d,match,70,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A1BE,FUN_CODE_a1be,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A1BF,FUN_CODE_a1bf,match,25,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A1F5,FUN_CODE_a1f5,assembler-gap,1,0,no bytes emitted at A1F5,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A1F6,FUN_CODE_a1f6,match,14,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A211,FUN_CODE_a211,match,30,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A24E,FUN_CODE_a24e,partial,76,1,"1 of 77 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A2DA,FUN_CODE_a2da,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A2F3,FUN_CODE_a2f3,match,18,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A31B,caseD_6,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A32C,FUN_CODE_a32c,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A33D,FUN_CODE_a33d,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A34E,FUN_CODE_a34e,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A35F,FUN_CODE_a35f,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A370,FUN_CODE_a370,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A380,FUN_CODE_a380,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A388,FUN_CODE_a388,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A389,FUN_CODE_a389,match,21,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A3B2,FUN_CODE_a3b2,match,34,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A3F7,FUN_CODE_a3f7,match,33,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A43B,FUN_CODE_a43b,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A44C,FUN_CODE_a44c,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A452,FUN_CODE_a452,partial,17,1,"1 of 18 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A476,FUN_CODE_a476,match,45,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A4CF,FUN_CODE_a4cf,match,21,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A4FD,FUN_CODE_a4fd,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A501,FUN_CODE_a501,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A530,FUN_CODE_a530,partial,18,7,"7 of 25 instruction(s) unchecked, first: push DPH",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A55C,FUN_CODE_a55c,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A567,FUN_CODE_a567,partial,10,2,"2 of 12 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A57E,FUN_CODE_a57e,partial,13,4,"4 of 17 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A5A7,FUN_CODE_a5a7,partial,34,4,"4 of 38 instruction(s) unchecked, first: push 0x04",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A5E6,FUN_CODE_a5e6,partial,37,2,"2 of 39 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A6C5,FUN_CODE_a6c5,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A750,FUN_CODE_a750,assembler-gap,64,0,no bytes emitted at A750,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A7D8,FUN_CODE_a7d8,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A7F7,FUN_CODE_a7f7,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A816,FUN_CODE_a816,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A835,FUN_CODE_a835,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A841,FUN_CODE_a841,match,19,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A873,FUN_CODE_a873,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A88D,FUN_CODE_a88d,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A8A7,FUN_CODE_a8a7,partial,15,1,"1 of 16 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A8C5,FUN_CODE_a8c5,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A8DA,FUN_CODE_a8da,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A8DF,FUN_CODE_a8df,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A8E4,FUN_CODE_a8e4,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A8E9,FUN_CODE_a8e9,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A8F0,FUN_CODE_a8f0,partial,20,1,"1 of 21 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A916,FUN_CODE_a916,partial,79,1,"1 of 80 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A9B3,FUN_CODE_a9b3,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,A9B4,FUN_CODE_a9b4,partial,58,1,"1 of 59 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AA39,FUN_CODE_aa39,match,49,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AAA2,FUN_CODE_aaa2,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AAB9,FUN_CODE_aab9,match,32,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AAF9,FUN_CODE_aaf9,match,25,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB29,FUN_CODE_ab29,match,31,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB64,FUN_CODE_ab64,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB71,FUN_CODE_ab71,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB75,FUN_CODE_ab75,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB7F,FUN_CODE_ab7f,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB86,FUN_CODE_ab86,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB8D,FUN_CODE_ab8d,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB94,FUN_CODE_ab94,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AB9B,FUN_CODE_ab9b,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABA8,FUN_CODE_aba8,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABB8,FUN_CODE_abb8,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABCE,FUN_CODE_abce,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABD8,FUN_CODE_abd8,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABE2,FUN_CODE_abe2,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABE9,FUN_CODE_abe9,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABEA,FUN_CODE_abea,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABEE,FUN_CODE_abee,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABFB,FUN_CODE_abfb,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ABFF,FUN_CODE_abff,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AC0C,FUN_CODE_ac0c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AC0D,FUN_CODE_ac0d,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AC11,FUN_CODE_ac11,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AC36,FUN_CODE_ac36,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AC6D,FUN_CODE_ac6d,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AC83,FUN_CODE_ac83,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AC84,FUN_CODE_ac84,partial,87,1,"1 of 88 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD50,caseD_0,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD68,FUN_CODE_ad68,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD77,thunk_FUN_CODE_b56c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD7A,thunk_FUN_CODE_adfd,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD7D,thunk_FUN_CODE_af06,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD80,thunk_FUN_CODE_ad8b,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD82,thunk_FUN_CODE_b2d5,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD85,thunk_FUN_CODE_b33b,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD88,thunk_FUN_CODE_c245,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AD8B,FUN_CODE_ad8b,match,43,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ADFD,FUN_CODE_adfd,match,14,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AE16,FUN_CODE_ae16,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AE2B,FUN_CODE_ae2b,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AE42,FUN_CODE_ae42,assembler-gap,17,0,no bytes emitted at AE3B,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AE5F,FUN_CODE_ae5f,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AE6F,FUN_CODE_ae6f,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,AE78,FUN_CODE_ae78,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
