file_offset,region,runtime,opcode,length,disp,target,target_offset,in_region,target_class,frame_onto,frame_over,calls_stub,calls_trampoline
0x0D8F6,bank0,0xD8F6,djnz,2,0x12,0xD90A,0x0D90A,yes,other,0,24,,
0x0D8F8,bank0,0xD8F8,djnz,2,0x96,0xD890,0x0D890,yes,other,1,23,,
0x0D8FB,bank0,0xD8FB,djnz,2,0xDC,0xD8D9,0x0D8D9,yes,other,0,24,,
0x0D8FC,bank0,0xD8FC,djnz,2,0x90,0xD88E,0x0D88E,yes,other,0,24,,
0x0D903,bank0,0xD903,sjmp,2,0x00,0xD905,0x0D905,yes,entry,0,24,,
0x0D906,bank0,0xD906,djnz,2,0xFE,0xD906,0x0D906,yes,other,0,24,,
0x0D90F,bank0,0xD90F,jb,3,0xE0,0xD8F2,0x0D8F2,yes,other,0,24,,
0x0D916,bank0,0xD916,jb,3,0x74,0xD98D,0x0D98D,yes,other,0,24,,
0x0D91C,bank0,0xD91C,jb,3,0x74,0xD993,0x0D993,yes,other,0,24,,
0x0D91F,bank0,0xD91F,sjmp,2,0xF0,0xD911,0x0D911,yes,other,2,22,,
0x0D926,bank0,0xD926,djnz,2,0xE4,0xD90C,0x0D90C,yes,other,1,23,,
0x0D936,bank0,0xD936,djnz,2,0x57,0xD98F,0x0D98F,yes,other,0,24,,
0x0D940,bank0,0xD940,djnz,2,0x8A,0xD8CC,0x0D8CC,yes,entry,0,24,,
0x0D942,bank0,0xD942,cjne,3,0xE4,0xD929,0x0D929,yes,entry,23,1,,
0x0D943,bank0,0xD943,jnb,3,0x22,0xD968,0x0D968,yes,other,1,23,,
0x0D94E,bank0,0xD94E,jb,3,0x82,0xD8D3,0x0D8D3,yes,entry,0,24,,
0x0D955,bank0,0xD955,djnz,2,0x57,0xD9AE,0x0D9AE,yes,other,0,24,,
0x0D95F,bank0,0xD95F,djnz,2,0x8A,0xD8EB,0x0D8EB,yes,other,0,24,,
0x0D961,bank0,0xD961,cjne,3,0xE4,0xD948,0x0D948,yes,entry,23,1,,
0x0D969,bank0,0xD969,jb,3,0x22,0xD98E,0x0D98E,yes,entry,0,24,,
0x0D976,bank0,0xD976,jbc,3,0x17,0xD990,0x0D990,yes,other,0,24,,
0x0D977,bank0,0xD977,jnc,2,0x17,0xD990,0x0D990,yes,other,23,1,,
0x0D980,bank0,0xD980,jc,2,0x09,0xD98B,0x0D98B,yes,entry,24,0,,
0x0D989,bank0,0xD989,jc,2,0x02,0xD98D,0x0D98D,yes,other,24,0,,
0x0D98E,bank0,0xD98E,sjmp,2,0xDF,0xD96F,0x0D96F,yes,entry,24,0,,
0x0D98F,bank0,0xD98F,djnz,2,0x22,0xD9B3,0x0D9B3,yes,entry,0,24,,
0x0D99D,bank0,0xD99D,djnz,2,0x3E,0xD9DD,0x0D9DD,yes,other,0,24,,
0x0D9A0,bank0,0xD9A0,sjmp,2,0xF0,0xD992,0x0D992,yes,other,0,24,,
0x0D9B4,bank0,0xD9B4,djnz,2,0x6D,0xDA23,0x0DA23,yes,other,0,24,,
0x0D9CA,bank0,0xD9CA,djnz,2,0x6D,0xDA39,0x0DA39,yes,other,0,24,,
0x0D9CD,bank0,0xD9CD,djnz,2,0x3E,0xDA0D,0x0DA0D,yes,other,0,24,,
0x0D9EB,bank0,0xD9EB,jz,2,0x05,0xD9F2,0x0D9F2,yes,entry,24,0,,
0x0D9F0,bank0,0xD9F0,sjmp,2,0x03,0xD9F5,0x0D9F5,yes,other,21,3,,
0x0D9FC,bank0,0xD9FC,djnz,2,0xD2,0xD9D0,0x0D9D0,yes,other,0,24,,
0x0DA15,bank0,0xDA15,jc,2,0xF0,0xDA07,0x0DA07,yes,other,0,24,,
0x0DA26,bank0,0xDA26,jnb,3,0x14,0xDA3D,0x0DA3D,yes,entry,24,0,,
0x0DA30,bank0,0xDA30,jnb,3,0x05,0xDA38,0x0DA38,yes,entry,24,0,,
0x0DA34,bank0,0xDA34,jnb,3,0x80,0xD9B7,0x0D9B7,yes,other,2,22,,
0x0DA36,bank0,0xDA36,sjmp,2,0x17,0xDA4F,0x0DA4F,yes,entry,21,3,,
0x0DA39,bank0,0xDA39,jc,2,0xF0,0xDA2B,0x0DA2B,yes,other,0,24,,
0x0DA3B,bank0,0xDA3B,sjmp,2,0x12,0xDA4F,0x0DA4F,yes,entry,24,0,,
0x0DA44,bank0,0xDA44,jnb,3,0x05,0xDA4C,0x0DA4C,yes,entry,24,0,,
0x0DA48,bank0,0xDA48,jnc,2,0xF0,0xDA3A,0x0DA3A,yes,other,2,22,,
0x0DA4A,bank0,0xDA4A,sjmp,2,0x03,0xDA4F,0x0DA4F,yes,entry,24,0,,
0x0DA4D,bank0,0xDA4D,jnz,2,0xF0,0xDA3F,0x0DA3F,yes,other,0,24,,
0x0DA56,bank0,0xDA56,jnb,3,0x06,0xDA5F,0x0DA5F,yes,other,24,0,,
0x0DA5B,bank0,0xDA5B,jbc,3,0x80,0xD9DE,0x0D9DE,yes,other,0,24,,
0x0DA5D,bank0,0xDA5D,sjmp,2,0x04,0xDA63,0x0DA63,yes,entry,23,1,,
0x0DA6C,bank0,0xDA6C,jbc,3,0x90,0xD9FF,0x0D9FF,yes,other,0,24,,
0x0DA70,bank0,0xDA70,cjne,3,0x23,0xDA96,0x0DA96,yes,entry,2,22,,
0x0DA76,bank0,0xDA76,cjne,3,0x25,0xDA9E,0x0DA9E,yes,entry,1,23,,
0x0DA86,bank0,0xDA86,jc,2,0xF0,0xDA78,0x0DA78,yes,other,0,24,,
0x0DA8A,bank0,0xDA8A,sjmp,2,0xF0,0xDA7C,0x0DA7C,yes,other,0,24,,
0x0DA99,bank0,0xDA99,jnb,3,0xAD,0xDA49,0x0DA49,yes,other,0,24,,
0x0DA9E,bank0,0xDA9E,jb,3,0xAD,0xDA4E,0x0DA4E,yes,other,0,24,,
0x0DAB0,bank0,0xDAB0,jc,2,0x74,0xDB26,0x0DB26,yes,other,2,22,,
0x0DAB9,bank0,0xDAB9,djnz,2,0x17,0xDAD2,0x0DAD2,yes,other,0,24,,
0x0DABC,bank0,0xDABC,cjne,3,0xEF,0xDAAE,0x0DAAE,yes,entry,0,24,,
0x0DABF,bank0,0xDABF,jz,2,0x07,0xDAC8,0x0DAC8,yes,other,24,0,,
0x0DAC6,bank0,0xDAC6,jbc,3,0x22,0xDAEB,0x0DAEB,yes,other,0,24,,
0x0DADA,bank0,0xDADA,djnz,2,0x7C,0xDB58,0x0DB58,yes,other,0,24,,
0x0DAE5,bank0,0xDAE5,djnz,2,0x7C,0xDB63,0x0DB63,yes,other,0,24,,
0x0DB14,bank0,0xDB14,jc,2,0x05,0xDB1B,0x0DB1B,yes,entry,24,0,,
0x0DB18,bank0,0xDB18,cjne,3,0xBC,0xDAD7,0x0DAD7,yes,other,24,0,,
0x0DB1A,bank0,0xDB1A,cjne,3,0x07,0xDB24,0x0DB24,yes,other,1,23,,
0x0DB61,bank0,0xDB61,cjne,3,0xF6,0xDB5A,0x0DB5A,yes,other,0,24,,
0x0DB97,bank0,0xDB97,djnz,2,0x60,0xDBF9,0x0DBF9,yes,entry,0,24,,
0x0DB98,bank0,0xDB98,jz,2,0xF5,0xDB8F,0x0DB8F,yes,other,0,24,,
0x0DBB1,bank0,0xDBB1,jb,3,0xF9,0xDBAD,0x0DBAD,yes,entry,24,0,,
0x0DBB5,bank0,0xDBB5,cjne,3,0x01,0xDBB9,0x0DBB9,yes,entry,24,0,,
0x0DBBA,bank0,0xDBBA,djnz,2,0x8D,0xDB49,0x0DB49,yes,other,0,24,,
0x0DBCA,bank0,0xDBCA,jb,3,0xF9,0xDBC6,0x0DBC6,yes,entry,24,0,,
0x0DBCE,bank0,0xDBCE,cjne,3,0x01,0xDBD2,0x0DBD2,yes,other,24,0,,
0x0DBD6,bank0,0xDBD6,cjne,3,0xC6,0xDB9F,0x0DB9F,yes,entry,22,2,,
0x0DBDA,bank0,0xDBDA,djnz,2,0x77,0xDC53,0x0DC53,yes,other,0,24,,
0x0DBDD,bank0,0xDBDD,djnz,2,0xE2,0xDBC1,0x0DBC1,yes,other,1,23,,
0x0DBE0,bank0,0xDBE0,djnz,2,0x17,0xDBF9,0x0DBF9,yes,entry,0,24,,
0x0DBE4,bank0,0xDBE4,jbc,3,0xF0,0xDBD7,0x0DBD7,yes,other,0,24,,
0x0DBE8,bank0,0xDBE8,jbc,3,0x74,0xDC5F,0x0DC5F,yes,other,0,24,,
0x0DBEB,bank0,0xDBEB,jc,2,0xF0,0xDBDD,0x0DBDD,yes,other,1,23,,
0x0DBEE,bank0,0xDBEE,jbc,3,0x74,0xDC65,0x0DC65,yes,other,0,24,,
0x0DBF1,bank0,0xDBF1,jnz,2,0xF0,0xDBE3,0x0DBE3,yes,entry,2,22,,
0x0DBF4,bank0,0xDBF4,jbc,3,0x74,0xDC6B,0x0DC6B,yes,other,0,24,,
0x0DBFA,bank0,0xDBFA,jbc,3,0x74,0xDC71,0x0DC71,yes,other,0,24,,
0x0DC00,bank0,0xDC00,jbc,3,0x74,0xDC77,0x0DC77,yes,entry,0,24,,
0x0DC06,bank0,0xDC06,jbc,3,0x74,0xDC7D,0x0DC7D,yes,other,0,24,,
0x0DC0C,bank0,0xDC0C,jbc,3,0x04,0xDC13,0x0DC13,yes,entry,0,24,,
0x0DC11,bank0,0xDC11,jbc,3,0x74,0xDC88,0x0DC88,yes,other,0,24,,
0x0DC18,bank0,0xDC18,djnz,2,0x60,0xDC7A,0x0DC7A,yes,other,0,24,,
0x0DC19,bank0,0xDC19,jz,2,0x90,0xDBAB,0x0DBAB,yes,other,0,24,,
0x0DC28,bank0,0xDC28,jb,3,0xF9,0xDC24,0x0DC24,yes,entry,24,0,,
0x0DC2C,bank0,0xDC2C,djnz,2,0x8D,0xDBBB,0x0DBBB,yes,entry,0,24,,
0x0DC38,bank0,0xDC38,jb,3,0xF9,0xDC34,0x0DC34,yes,entry,24,0,,
0x0DC44,bank0,0xDC44,jnb,3,0x90,0xDBD7,0x0DBD7,yes,other,2,22,,
0x0DC4A,bank0,0xDC4A,jb,3,0xF9,0xDC46,0x0DC46,yes,entry,24,0,,
0x0DC4E,bank0,0xDC4E,djnz,2,0x8D,0xDBDD,0x0DBDD,yes,other,0,24,,
0x0DC59,bank0,0xDC59,jb,3,0xF9,0xDC55,0x0DC55,yes,entry,24,0,,
0x0DC5D,bank0,0xDC5D,djnz,2,0x77,0xDCD6,0x0DCD6,yes,other,0,24,,
0x0DC9F,bank0,0xDC9F,djnz,2,0x4D,0xDCEE,0x0DCEE,yes,other,0,24,,
0x0DCA8,bank0,0xDCA8,djnz,2,0x91,0xDC3B,0x0DC3B,yes,entry,1,23,,
0x0DCBB,bank0,0xDCBB,djnz,2,0x4D,0xDD0A,0x0DD0A,yes,other,0,24,,
0x0DCC4,bank0,0xDCC4,djnz,2,0x91,0xDC57,0x0DC57,yes,other,1,23,,
0x0DCFB,bank0,0xDCFB,djnz,2,0x4D,0xDD4A,0x0DD4A,yes,entry,0,24,,
0x0DD04,bank0,0xDD04,djnz,2,0x91,0xDC97,0x0DC97,yes,other,1,23,,
0x0DD11,bank0,0xDD11,djnz,2,0x4D,0xDD60,0x0DD60,yes,other,0,24,,
0x0DD1A,bank0,0xDD1A,djnz,2,0x91,0xDCAD,0x0DCAD,yes,other,1,23,,
0x0DD27,bank0,0xDD27,djnz,3,0x02,0xDD2C,0x0DD2C,yes,entry,0,24,,
0x0DD2E,bank0,0xDD2E,cjne,3,0x04,0xDD35,0x0DD35,yes,entry,23,1,,
0x0DD3A,bank0,0xDD3A,djnz,3,0x22,0xDD5F,0x0DD5F,yes,entry,0,24,,
0x0DD71,bank0,0xDD71,djnz,2,0x56,0xDDC9,0x0DDC9,yes,entry,0,24,,
0x0DD73,bank0,0xDD73,cjne,3,0x03,0xDD79,0x0DD79,yes,entry,24,0,,
0x0DD7A,bank0,0xDD7A,djnz,2,0x56,0xDDD2,0x0DDD2,yes,entry,2,22,,
0x0DD7E,bank0,0xDD7E,cjne,3,0x0A,0xDD8B,0x0DD8B,yes,other,1,23,,
0x0DD87,bank0,0xDD87,jnz,2,0xE4,0xDD6D,0x0DD6D,yes,entry,2,22,,
0x0DD92,bank0,0xDD92,jb,3,0xDB,0xDD70,0x0DD70,yes,entry,0,24,,
0x0DD93,bank0,0xDD93,jc,2,0xDB,0xDD70,0x0DD70,yes,entry,23,1,,
0x0DD94,bank0,0xDD94,djnz,2,0x22,0xDDB8,0x0DDB8,yes,other,0,24,,
0x0DD99,bank0,0xDD99,jz,2,0x12,0xDDAD,0x0DDAD,yes,entry,23,1,,
0x0DD9C,bank0,0xDD9C,cjne,3,0x11,0xDDB0,0x0DDB0,yes,entry,0,24,,
0x0DD9D,bank0,0xDD9D,jz,2,0x11,0xDDB0,0x0DDB0,yes,entry,23,1,,
0x0DDA0,bank0,0xDDA0,jz,2,0x11,0xDDB3,0x0DDB3,yes,entry,24,0,,
0x0DDA4,bank0,0xDDA4,jz,2,0x10,0xDDB6,0x0DDB6,yes,entry,22,2,,
0x0DDA5,bank0,0xDDA5,jbc,3,0x4F,0xDDF7,0x0DDF7,yes,other,2,22,,
0x0DDA8,bank0,0xDDA8,jnz,2,0x0F,0xDDB9,0x0DDB9,yes,other,24,0,,
0x0DDAB,bank0,0xDDAB,djnz,2,0x24,0xDDD1,0x0DDD1,yes,other,0,24,,
0x0DDAE,bank0,0xDDAE,djnz,2,0x2C,0xDDDC,0x0DDDC,yes,other,1,23,,
0x0DDB1,bank0,0xDDB1,djnz,2,0x3D,0xDDF0,0x0DDF0,yes,other,0,24,,
0x0DDB4,bank0,0xDDB4,djnz,2,0x4A,0xDE00,0x0DE00,yes,other,0,24,,
0x0DDB7,bank0,0xDDB7,djnz,2,0x5C,0xDE15,0x0DE15,yes,other,0,24,,
0x0DDBE,bank0,0xDDBE,djnz,2,0xF2,0xDDB2,0x0DDB2,yes,other,23,1,,
0x0DDC0,bank0,0xDDC0,sjmp,2,0xDD,0xDD9F,0x0DD9F,yes,other,24,0,,
0x0DDC1,bank0,0xDDC1,djnz,2,0xF5,0xDDB8,0x0DDB8,yes,other,0,24,,
0x0DDC4,bank0,0xDDC4,djnz,2,0xF8,0xDDBE,0x0DDBE,yes,other,22,2,,
0x0DDC7,bank0,0xDDC7,djnz,2,0xFE,0xDDC7,0x0DDC7,yes,other,0,24,,
0x0DDCA,bank0,0xDDCA,djnz,2,0xFB,0xDDC7,0x0DDC7,yes,other,0,24,,
0x0DDCD,bank0,0xDDCD,djnz,2,0x01,0xDDD0,0x0DDD0,yes,other,0,24,,
0x0DDCF,bank0,0xDDCF,cjne,3,0x04,0xDDD6,0x0DDD6,yes,other,1,23,,
0x0DDD0,bank0,0xDDD0,djnz,2,0x04,0xDDD6,0x0DDD6,yes,other,22,2,,
0x0DDD3,bank0,0xDDD3,djnz,2,0x07,0xDDDC,0x0DDDC,yes,other,24,0,,
0x0DDD6,bank0,0xDDD6,djnz,2,0x0A,0xDDE2,0x0DDE2,yes,other,24,0,,
0x0DDD9,bank0,0xDDD9,djnz,2,0x0D,0xDDE8,0x0DDE8,yes,other,0,24,,
0x0DDDC,bank0,0xDDDC,djnz,2,0x10,0xDDEE,0x0DDEE,yes,other,24,0,,
0x0DDDD,bank0,0xDDDD,jbc,3,0xDE,0xDDBE,0x0DDBE,yes,other,0,24,,
0x0DDDF,bank0,0xDDDF,djnz,2,0x13,0xDDF4,0x0DDF4,yes,other,23,1,,
0x0DDE2,bank0,0xDDE2,djnz,2,0x16,0xDDFA,0x0DDFA,yes,other,24,0,,
0x0DDE5,bank0,0xDDE5,djnz,2,0x19,0xDE00,0x0DE00,yes,other,24,0,,
0x0DDE7,bank0,0xDDE7,djnz,2,0xDE,0xDDC7,0x0DDC7,yes,other,24,0,,
0x0DDE8,bank0,0xDDE8,djnz,2,0x1C,0xDE06,0x0DE06,yes,other,0,24,,
0x0DDEA,bank0,0xDDEA,djnz,2,0xDE,0xDDCA,0x0DDCA,yes,other,24,0,,
0x0DDEB,bank0,0xDDEB,djnz,2,0x1F,0xDE0C,0x0DE0C,yes,other,0,24,,
0x0DDF0,bank0,0xDDF0,djnz,2,0x22,0xDE14,0x0DE14,yes,other,24,0,,
0x0DDF3,bank0,0xDDF3,djnz,2,0x94,0xDD89,0x0DD89,yes,entry,0,24,,
0x0DDF6,bank0,0xDDF6,djnz,2,0x99,0xDD91,0x0DD91,yes,other,1,23,,
0x0DDF9,bank0,0xDDF9,djnz,2,0x9E,0xDD99,0x0DD99,yes,other,0,24,,
0x0DDFC,bank0,0xDDFC,djnz,2,0xAF,0xDDAD,0x0DDAD,yes,entry,0,24,,
0x0DDFF,bank0,0xDDFF,djnz,2,0xB2,0xDDB3,0x0DDB3,yes,entry,1,23,,
0x0DE02,bank0,0xDE02,djnz,2,0xBA,0xDDBE,0x0DDBE,yes,other,1,23,,
0x0DE03,bank0,0xDE03,cjne,3,0xDC,0xDDE2,0x0DDE2,yes,other,0,24,,
0x0DE05,bank0,0xDE05,djnz,2,0xCB,0xDDD2,0x0DDD2,yes,entry,0,24,,
0x0DE08,bank0,0xDE08,djnz,2,0xD0,0xDDDA,0x0DDDA,yes,other,0,24,,
0x0DE0B,bank0,0xDE0B,djnz,2,0xD5,0xDDE2,0x0DDE2,yes,other,1,23,,
0x0DE0C,bank0,0xDE0C,djnz,3,0xDC,0xDDEB,0x0DDEB,yes,other,0,24,,
0x0DE0E,bank0,0xDE0E,djnz,2,0xDD,0xDDED,0x0DDED,yes,other,0,24,,
0x0DE0F,bank0,0xDE0F,djnz,2,0x02,0xDE13,0x0DE13,yes,entry,1,23,,
0x0DE11,bank0,0xDE11,djnz,2,0xE5,0xDDF8,0x0DDF8,yes,entry,2,22,,
0x0DE14,bank0,0xDE14,djnz,2,0xED,0xDE03,0x0DE03,yes,other,1,23,,
0x0DE17,bank0,0xDE17,djnz,2,0xF5,0xDE0E,0x0DE0E,yes,other,0,24,,
0x0DE1A,bank0,0xDE1A,djnz,2,0xFA,0xDE16,0x0DE16,yes,entry,1,23,,
0x0DE1D,bank0,0xDE1D,djnz,2,0x10,0xDE2F,0x0DE2F,yes,entry,0,24,,
0x0DE1E,bank0,0xDE1E,jbc,3,0xDD,0xDDFE,0x0DDFE,yes,entry,0,24,,
0x0DE20,bank0,0xDE20,djnz,2,0x21,0xDE43,0x0DE43,yes,other,0,24,,
0x0DE6F,bank0,0xDE6F,jbc,3,0x90,0xDE02,0x0DE02,yes,other,0,24,,
0x0DE72,bank0,0xDE72,jnb,3,0x74,0xDEE9,0x0DEE9,yes,other,1,23,,
0x0DE78,bank0,0xDE78,jnb,3,0xE0,0xDE5B,0x0DE5B,yes,other,0,24,,
0x0DE8C,bank0,0xDE8C,jnb,3,0x74,0xDF03,0x0DF03,yes,other,0,24,,
0x0DE92,bank0,0xDE92,jnb,3,0x74,0xDF09,0x0DF09,yes,other,0,24,,
0x0DE95,bank0,0xDE95,jnb,3,0x90,0xDE28,0x0DE28,yes,other,1,23,,
0x0DE98,bank0,0xDE98,jnb,3,0x74,0xDF0F,0x0DF0F,yes,entry,2,22,,
0x0DE9E,bank0,0xDE9E,jnb,3,0x74,0xDF15,0x0DF15,yes,entry,0,24,,
0x0DEA7,bank0,0xDEA7,jnb,3,0xF0,0xDE9A,0x0DE9A,yes,entry,0,24,,
0x0DEAC,bank0,0xDEAC,jnb,3,0xF0,0xDE9F,0x0DE9F,yes,other,0,24,,
0x0DEB6,bank0,0xDEB6,jnb,3,0xF0,0xDEA9,0x0DEA9,yes,other,0,24,,
0x0DEBE,bank0,0xDEBE,jnb,3,0xF0,0xDEB1,0x0DEB1,yes,entry,0,24,,
0x0DEC6,bank0,0xDEC6,jnb,3,0xF0,0xDEB9,0x0DEB9,yes,entry,0,24,,
0x0DECE,bank0,0xDECE,jnb,3,0xF0,0xDEC1,0x0DEC1,yes,entry,0,24,,
0x0DED6,bank0,0xDED6,jnb,3,0xF0,0xDEC9,0x0DEC9,yes,entry,0,24,,
0x0DEDE,bank0,0xDEDE,jnb,3,0xF0,0xDED1,0x0DED1,yes,entry,0,24,,
0x0DEE2,bank0,0xDEE2,jnb,3,0x74,0xDF59,0x0DF59,yes,other,0,24,,
0x0DEE8,bank0,0xDEE8,jnb,3,0x74,0xDF5F,0x0DF5F,yes,other,0,24,,
0x0DEF7,bank0,0xDEF7,jz,2,0x1E,0xDF17,0x0DF17,yes,entry,24,0,,
0x0DEFA,bank0,0xDEFA,jnb,3,0xE0,0xDEDD,0x0DEDD,yes,entry,0,24,,
0x0DF00,bank0,0xDF00,jz,2,0xF1,0xDEF3,0x0DEF3,yes,entry,24,0,,
0x0DF05,bank0,0xDF05,jnz,2,0x10,0xDF17,0x0DF17,yes,entry,24,0,,
0x0DF06,bank0,0xDF06,jbc,3,0x30,0xDF39,0x0DF39,yes,other,0,24,,
0x0DF08,bank0,0xDF08,jnb,3,0xE0,0xDEEB,0x0DEEB,yes,other,0,24,,
0x0DF0B,bank0,0xDF0B,cjne,3,0x07,0xDF15,0x0DF15,yes,entry,24,0,,
0x0DF0C,bank0,0xDF0C,jc,2,0x07,0xDF15,0x0DF15,yes,entry,0,24,,
0x0DF10,bank0,0xDF10,jnb,3,0xF0,0xDF03,0x0DF03,yes,other,0,24,,
0x0DF15,bank0,0xDF15,sjmp,2,0x00,0xDF17,0x0DF17,yes,entry,24,0,,
0x0DF19,bank0,0xDF19,jnb,3,0xF0,0xDF0C,0x0DF0C,yes,other,0,24,,
0x0DF2E,bank0,0xDF2E,djnz,2,0x83,0xDEB3,0x0DEB3,yes,other,0,24,,
0x0DF30,bank0,0xDF30,jnc,2,0x01,0xDF33,0x0DF33,yes,entry,24,0,,
0x0DF45,bank0,0xDF45,djnz,2,0x83,0xDECA,0x0DECA,yes,other,0,24,,
0x0DF47,bank0,0xDF47,jnc,2,0x01,0xDF4A,0x0DF4A,yes,entry,24,0,,
0x0DF5D,bank0,0xDF5D,sjmp,2,0x90,0xDEEF,0x0DEEF,yes,other,0,24,,
0x0DF71,bank0,0xDF71,djnz,2,0x83,0xDEF6,0x0DEF6,yes,other,0,24,,
0x0DF73,bank0,0xDF73,jnc,2,0x01,0xDF76,0x0DF76,yes,entry,24,0,,
0x0DF89,bank0,0xDF89,sjmp,2,0x90,0xDF1B,0x0DF1B,yes,other,0,24,,
0x0DF99,bank0,0xDF99,djnz,2,0x83,0xDF1E,0x0DF1E,yes,entry,0,24,,
0x0DF9B,bank0,0xDF9B,jnc,2,0x01,0xDF9E,0x0DF9E,yes,entry,24,0,,
0x0DFA4,bank0,0xDFA4,jnz,2,0x03,0xDFA9,0x0DFA9,yes,other,24,0,,
0x0DFA7,bank0,0xDFA7,jz,2,0x32,0xDFDB,0x0DFDB,yes,entry,24,0,,
0x0DFBB,bank0,0xDFBB,jnc,2,0x19,0xDFD6,0x0DFD6,yes,entry,24,0,,
0x0DFCE,bank0,0xDFCE,djnz,2,0x7E,0xE04E,0x0E04E,yes,other,0,24,,
0x0DFD2,bank0,0xDFD2,jb,3,0x72,0xE047,0x0E047,yes,entry,0,24,,
0x0DFE3,bank0,0xDFE3,cjne,3,0x15,0xDFFB,0x0DFFB,yes,other,24,0,,
0x0DFF1,bank0,0xDFF1,djnz,2,0xA0,0xDF93,0x0DF93,yes,other,0,24,,
0x0E004,bank0,0xE004,cjne,3,0x06,0xE00D,0x0E00D,yes,entry,24,0,,
0x0E014,bank0,0xE014,cjne,3,0x15,0xE02C,0x0E02C,yes,other,24,0,,
0x0E01E,bank0,0xE01E,jb,3,0xFD,0xE01E,0x0E01E,yes,entry,1,23,,
0x0E022,bank0,0xE022,djnz,2,0xA0,0xDFC4,0x0DFC4,yes,other,0,24,,
0x0E041,bank0,0xE041,sjmp,2,0x90,0xDFD3,0x0DFD3,yes,entry,0,24,,
0x0E048,bank0,0xE048,jb,3,0xE4,0xE02F,0x0E02F,yes,other,0,24,,
0x0E063,bank0,0xE063,cjne,3,0x05,0xE06B,0x0E06B,yes,entry,24,0,,
0x0E069,bank0,0xE069,sjmp,2,0x26,0xE091,0x0E091,yes,other,24,0,,
0x0E06D,bank0,0xE06D,cjne,3,0x05,0xE075,0x0E075,yes,entry,24,0,,
0x0E073,bank0,0xE073,sjmp,2,0x1C,0xE091,0x0E091,yes,other,24,0,,
0x0E077,bank0,0xE077,cjne,3,0x0D,0xE087,0x0E087,yes,entry,24,0,,
0x0E089,bank0,0xE089,cjne,3,0x08,0xE094,0x0E094,yes,entry,24,0,,
0x0E092,bank0,0xE092,sjmp,2,0x09,0xE09D,0x0E09D,yes,entry,24,0,,
0x0E096,bank0,0xE096,cjne,3,0x08,0xE0A1,0x0E0A1,yes,other,24,0,,
0x0E0A4,bank0,0xE0A4,cjne,3,0x12,0xE0B9,0x0E0B9,yes,entry,24,0,,
0x0E0BB,bank0,0xE0BB,cjne,3,0x11,0xE0CF,0x0E0CF,yes,entry,24,0,,
0x0E0D1,bank0,0xE0D1,cjne,3,0x06,0xE0DA,0x0E0DA,yes,other,24,0,,
0x0E0DD,bank0,0xE0DD,cjne,3,0x1A,0xE0FA,0x0E0FA,yes,other,24,0,,
0x0E0DE,bank0,0xE0DE,djnz,2,0x1A,0xE0FA,0x0E0FA,yes,other,0,24,,
0x0E0E9,bank0,0xE0E9,djnz,2,0x91,0xE07C,0x0E07C,yes,other,1,23,,
0x0E0FD,bank0,0xE0FD,jbc,3,0x30,0xE130,0x0E130,yes,other,0,24,,
0x0E0FF,bank0,0xE0FF,jnb,3,0x46,0xE148,0x0E148,yes,other,23,1,,
0x0E104,bank0,0xE104,jbc,3,0x30,0xE137,0x0E137,yes,other,0,24,,
0x0E106,bank0,0xE106,jnb,3,0x1F,0xE128,0x0E128,yes,entry,23,1,,
0x0E130,bank0,0xE130,jz,2,0x16,0xE148,0x0E148,yes,other,24,0,,
0x0E151,bank0,0xE151,cjne,3,0xF6,0xE14A,0x0E14A,yes,other,0,24,,
0x0E192,bank0,0xE192,jb,3,0xE0,0xE175,0x0E175,yes,other,2,22,,
0x0E1A1,bank0,0xE1A1,jbc,3,0xF0,0xE194,0x0E194,yes,other,2,22,,
0x0E1A5,bank0,0xE1A5,jbc,3,0x74,0xE21C,0x0E21C,yes,other,0,24,,
0x0E1A8,bank0,0xE1A8,jbc,3,0x90,0xE13B,0x0E13B,yes,other,1,23,,
0x0E1AB,bank0,0xE1AB,jbc,3,0xF0,0xE19E,0x0E19E,yes,other,2,22,,
0x0E1B7,bank0,0xE1B7,jb,3,0x44,0xE1FE,0x0E1FE,yes,entry,0,24,,
0x0E1BF,bank0,0xE1BF,jbc,3,0xF0,0xE1B2,0x0E1B2,yes,other,0,24,,
0x0E1C6,bank0,0xE1C6,jb,3,0xE0,0xE1A9,0x0E1A9,yes,other,2,22,,
0x0E1CE,bank0,0xE1CE,jbc,3,0xE0,0xE1B1,0x0E1B1,yes,other,0,24,,
0x0E1D2,bank0,0xE1D2,jc,2,0x70,0xE244,0x0E244,yes,entry,0,24,,
0x0E1D3,bank0,0xE1D3,jnz,2,0x6D,0xE242,0x0E242,yes,entry,23,1,,
0x0E1D7,bank0,0xE1D7,jb,3,0x08,0xE1E2,0x0E1E2,yes,entry,0,24,,
0x0E1DC,bank0,0xE1DC,jbc,3,0x74,0xE253,0x0E253,yes,other,0,24,,
0x0E1F9,bank0,0xE1F9,jb,3,0x30,0xE22C,0x0E22C,yes,other,0,24,,
0x0E1FB,bank0,0xE1FB,jnb,3,0x17,0xE215,0x0E215,yes,entry,23,1,,
0x0E202,bank0,0xE202,jbc,3,0x74,0xE279,0x0E279,yes,other,0,24,,
0x0E213,bank0,0xE213,sjmp,2,0xE2,0xE1F7,0x0E1F7,yes,entry,24,0,,
