file_offset,region,runtime,opcode,target,bucket,frame_onto,frame_over,calls_stub,calls_trampoline,own_bank,other_bank
0x00EAB,common,0x0EAB,lcall,0x05E8,A,22,2,,,,
0x00EB3,common,0x0EB3,lcall,0x120E,A,0,24,,,,
0x00EB4,common,0x0EB4,lcall,0x0EE8,A,23,1,,,,
0x00EC6,common,0x0EC6,lcall,0x05EF,A,24,0,,,,
0x00ED7,common,0x0ED7,lcall,0x0EE8,A,24,0,,,,
0x00F58,common,0x0F58,lcall,0x0EF3,A,24,0,,,,
0x00F5B,common,0x0F5B,lcall,0x0F4A,A,24,0,,,,
0x00F5E,common,0x0F5E,lcall,0x0E84,A,24,0,,,,
0x00F61,common,0x0F61,lcall,0x0FA6,A,24,0,,,,
0x00F72,common,0x0F72,ljmp,0x5597,A,21,3,,,,
0x00FFF,common,0x0FFF,lcall,0x05E8,A,24,0,,,,
0x01004,common,0x1004,ljmp,0x0000,A,0,24,,,,
0x0101D,common,0x101D,ljmp,0x1408,A,3,21,,0,,
0x01028,common,0x1028,ljmp,0x0013,A,24,0,,,,
0x0103A,common,0x103A,ljmp,0x1117,A,24,0,,,,
0x01046,common,0x1046,ljmp,0x0512,A,24,0,,,,
0x01048,common,0x1048,lcall,0x110A,A,0,24,,,,
0x01059,common,0x1059,lcall,0x159A,A,24,0,,0,,
0x0105F,common,0x105F,ljmp,0x2896,A,24,0,,,,
0x01076,common,0x1076,lcall,0x221F,A,24,0,,,,
0x0108F,common,0x108F,lcall,0x221F,A,24,0,,,,
0x010B2,common,0x10B2,lcall,0x15A0,A,24,0,,0,,
0x010B5,common,0x10B5,lcall,0x221F,A,23,1,,,,
0x010CD,common,0x10CD,lcall,0x221F,A,24,0,,,,
0x010D7,common,0x10D7,lcall,0x15A6,A,24,0,,0,,
0x010E1,common,0x10E1,lcall,0x1BF3,A,24,0,,,,
0x010FA,common,0x10FA,ljmp,0x0A74,A,24,0,,,,
0x01153,common,0x1153,ljmp,0x1100,A,23,1,0,,,
0x01159,common,0x1159,ljmp,0x1100,A,23,1,0,,,
0x0115F,common,0x115F,ljmp,0x1100,A,23,1,0,,,
0x01165,common,0x1165,ljmp,0x1100,A,23,1,0,,,
0x0116B,common,0x116B,ljmp,0x1100,A,22,2,0,,,
0x01171,common,0x1171,ljmp,0x1100,A,22,2,0,,,
0x01177,common,0x1177,ljmp,0x1100,A,23,1,0,,,
0x0117D,common,0x117D,ljmp,0x1100,A,23,1,0,,,
0x01183,common,0x1183,ljmp,0x1100,A,22,2,0,,,
0x01189,common,0x1189,ljmp,0x1100,A,22,2,0,,,
0x0118F,common,0x118F,ljmp,0x1100,A,23,1,0,,,
0x01195,common,0x1195,ljmp,0x1100,A,23,1,0,,,
0x0119B,common,0x119B,ljmp,0x1100,A,23,1,0,,,
0x011A1,common,0x11A1,ljmp,0x1100,A,23,1,0,,,
0x011A7,common,0x11A7,ljmp,0x1100,A,23,1,0,,,
0x011AD,common,0x11AD,ljmp,0x1100,A,23,1,0,,,
0x011B3,common,0x11B3,ljmp,0x1100,A,23,1,0,,,
0x011B9,common,0x11B9,ljmp,0x1100,A,22,2,0,,,
0x011BF,common,0x11BF,ljmp,0x1100,A,23,1,0,,,
0x011C5,common,0x11C5,ljmp,0x1100,A,23,1,0,,,
0x011CB,common,0x11CB,ljmp,0x1100,A,23,1,0,,,
0x011D1,common,0x11D1,ljmp,0x1100,A,23,1,0,,,
0x011D7,common,0x11D7,ljmp,0x1100,A,23,1,0,,,
0x011DD,common,0x11DD,ljmp,0x1100,A,23,1,0,,,
0x011E3,common,0x11E3,ljmp,0x1100,A,23,1,0,,,
0x011E9,common,0x11E9,ljmp,0x1100,A,23,1,0,,,
0x011EF,common,0x11EF,ljmp,0x1100,A,23,1,0,,,
0x011F5,common,0x11F5,ljmp,0x1100,A,23,1,0,,,
0x011FB,common,0x11FB,ljmp,0x1100,A,22,2,0,,,
0x01201,common,0x1201,ljmp,0x1100,A,22,2,0,,,
0x01207,common,0x1207,ljmp,0x1100,A,22,2,0,,,
0x0120D,common,0x120D,ljmp,0x1100,A,22,2,0,,,
0x01213,common,0x1213,ljmp,0x1100,A,22,2,0,,,
0x01219,common,0x1219,ljmp,0x1100,A,22,2,0,,,
0x0121F,common,0x121F,ljmp,0x1100,A,23,1,0,,,
0x01225,common,0x1225,ljmp,0x1100,A,23,1,0,,,
0x0122B,common,0x122B,ljmp,0x1100,A,23,1,0,,,
0x01231,common,0x1231,ljmp,0x1100,A,23,1,0,,,
0x01237,common,0x1237,ljmp,0x1100,A,23,1,0,,,
0x0123D,common,0x123D,ljmp,0x1100,A,23,1,0,,,
0x01243,common,0x1243,ljmp,0x1100,A,23,1,0,,,
0x01249,common,0x1249,ljmp,0x1100,A,23,1,0,,,
0x0124F,common,0x124F,ljmp,0x1100,A,23,1,0,,,
0x01255,common,0x1255,ljmp,0x1100,A,23,1,0,,,
0x0125B,common,0x125B,ljmp,0x1100,A,22,2,0,,,
0x01261,common,0x1261,ljmp,0x1100,A,22,2,0,,,
0x01267,common,0x1267,ljmp,0x1100,A,22,2,0,,,
0x0126D,common,0x126D,ljmp,0x1100,A,23,1,0,,,
0x01273,common,0x1273,ljmp,0x1100,A,22,2,0,,,
0x01279,common,0x1279,ljmp,0x1100,A,22,2,0,,,
0x0127F,common,0x127F,ljmp,0x1100,A,22,2,0,,,
0x01285,common,0x1285,ljmp,0x1100,A,22,2,0,,,
0x0128B,common,0x128B,ljmp,0x1100,A,22,2,0,,,
0x01291,common,0x1291,ljmp,0x1100,A,22,2,0,,,
0x01297,common,0x1297,ljmp,0x1100,A,22,2,0,,,
0x0129D,common,0x129D,ljmp,0x1100,A,22,2,0,,,
0x012A3,common,0x12A3,ljmp,0x1100,A,22,2,0,,,
0x012A9,common,0x12A9,ljmp,0x1100,A,22,2,0,,,
0x012AF,common,0x12AF,ljmp,0x1100,A,22,2,0,,,
0x012B5,common,0x12B5,ljmp,0x1100,A,22,2,0,,,
0x012BB,common,0x12BB,ljmp,0x1100,A,22,2,0,,,
0x012C1,common,0x12C1,ljmp,0x1100,A,22,2,0,,,
0x012C7,common,0x12C7,ljmp,0x1100,A,22,2,0,,,
0x012CD,common,0x12CD,ljmp,0x1100,A,23,1,0,,,
0x012D3,common,0x12D3,ljmp,0x1100,A,23,1,0,,,
0x012D9,common,0x12D9,ljmp,0x1100,A,22,2,0,,,
0x012DF,common,0x12DF,ljmp,0x1100,A,22,2,0,,,
0x012E5,common,0x12E5,ljmp,0x1100,A,22,2,0,,,
0x012EB,common,0x12EB,ljmp,0x1100,A,22,2,0,,,
0x012F1,common,0x12F1,ljmp,0x1100,A,22,2,0,,,
0x012F7,common,0x12F7,ljmp,0x1100,A,22,2,0,,,
0x012FD,common,0x12FD,ljmp,0x1100,A,22,2,0,,,
0x01303,common,0x1303,ljmp,0x1100,A,22,2,0,,,
0x01309,common,0x1309,ljmp,0x1100,A,22,2,0,,,
0x0130F,common,0x130F,ljmp,0x1100,A,22,2,0,,,
0x01315,common,0x1315,ljmp,0x1100,A,22,2,0,,,
0x0131B,common,0x131B,ljmp,0x1100,A,22,2,0,,,
0x01321,common,0x1321,ljmp,0x1100,A,22,2,0,,,
0x01327,common,0x1327,ljmp,0x1100,A,22,2,0,,,
0x0132D,common,0x132D,ljmp,0x1100,A,22,2,0,,,
0x01333,common,0x1333,ljmp,0x1100,A,23,1,0,,,
0x01339,common,0x1339,ljmp,0x1100,A,23,1,0,,,
0x0133F,common,0x133F,ljmp,0x1100,A,23,1,0,,,
0x01345,common,0x1345,ljmp,0x1100,A,23,1,0,,,
0x0134B,common,0x134B,ljmp,0x1100,A,23,1,0,,,
0x01351,common,0x1351,ljmp,0x1100,A,23,1,0,,,
0x01357,common,0x1357,ljmp,0x1100,A,23,1,0,,,
0x0135D,common,0x135D,ljmp,0x1100,A,23,1,0,,,
0x01363,common,0x1363,ljmp,0x1100,A,23,1,0,,,
0x01369,common,0x1369,ljmp,0x1100,A,22,2,0,,,
0x0136F,common,0x136F,ljmp,0x1100,A,22,2,0,,,
0x01375,common,0x1375,ljmp,0x1100,A,22,2,0,,,
0x0137B,common,0x137B,ljmp,0x1100,A,23,1,0,,,
0x01381,common,0x1381,ljmp,0x1100,A,23,1,0,,,
0x01387,common,0x1387,ljmp,0x1100,A,23,1,0,,,
0x0138D,common,0x138D,ljmp,0x1100,A,22,2,0,,,
0x01393,common,0x1393,ljmp,0x1100,A,22,2,0,,,
0x01399,common,0x1399,ljmp,0x1100,A,22,2,0,,,
0x0139F,common,0x139F,ljmp,0x1100,A,22,2,0,,,
0x013A5,common,0x13A5,ljmp,0x1100,A,22,2,0,,,
0x013AB,common,0x13AB,ljmp,0x1100,A,22,2,0,,,
0x013B1,common,0x13B1,ljmp,0x1100,A,22,2,0,,,
0x013B7,common,0x13B7,ljmp,0x1100,A,22,2,0,,,
0x013BD,common,0x13BD,ljmp,0x1100,A,22,2,0,,,
0x013C3,common,0x13C3,ljmp,0x1100,A,22,2,0,,,
0x013C9,common,0x13C9,ljmp,0x1100,A,22,2,0,,,
0x013CF,common,0x13CF,ljmp,0x1100,A,22,2,0,,,
0x013D5,common,0x13D5,ljmp,0x1100,A,22,2,0,,,
0x013DB,common,0x13DB,ljmp,0x1100,A,23,1,0,,,
0x013E1,common,0x13E1,ljmp,0x1100,A,22,2,0,,,
0x013E7,common,0x13E7,ljmp,0x1100,A,22,2,0,,,
0x013ED,common,0x13ED,ljmp,0x1100,A,22,2,0,,,
0x013F3,common,0x13F3,ljmp,0x1100,A,22,2,0,,,
0x013F9,common,0x13F9,ljmp,0x1100,A,22,2,0,,,
0x013FF,common,0x13FF,ljmp,0x1100,A,22,2,0,,,
0x01405,common,0x1405,ljmp,0x1100,A,22,2,0,,,
0x0140B,common,0x140B,ljmp,0x1100,A,22,2,0,,,
0x01411,common,0x1411,ljmp,0x1100,A,22,2,0,,,
0x01417,common,0x1417,ljmp,0x1100,A,22,2,0,,,
0x0141D,common,0x141D,ljmp,0x1100,A,22,2,0,,,
0x01423,common,0x1423,ljmp,0x1100,A,22,2,0,,,
0x01429,common,0x1429,ljmp,0x1100,A,22,2,0,,,
0x0142F,common,0x142F,ljmp,0x1100,A,22,2,0,,,
0x01435,common,0x1435,ljmp,0x1100,A,22,2,0,,,
0x0143B,common,0x143B,ljmp,0x1100,A,23,1,0,,,
0x01441,common,0x1441,ljmp,0x1100,A,23,1,0,,,
0x01447,common,0x1447,ljmp,0x1100,A,22,2,0,,,
0x0144D,common,0x144D,ljmp,0x1100,A,23,1,0,,,
0x01453,common,0x1453,ljmp,0x1100,A,23,1,0,,,
0x01459,common,0x1459,ljmp,0x1100,A,23,1,0,,,
0x0145F,common,0x145F,ljmp,0x1100,A,23,1,0,,,
0x01465,common,0x1465,ljmp,0x1100,A,23,1,0,,,
0x0146B,common,0x146B,ljmp,0x1100,A,23,1,0,,,
0x01471,common,0x1471,ljmp,0x1100,A,23,1,0,,,
0x01477,common,0x1477,ljmp,0x1100,A,23,1,0,,,
0x0147D,common,0x147D,ljmp,0x1100,A,23,1,0,,,
0x01483,common,0x1483,ljmp,0x1100,A,23,1,0,,,
0x01489,common,0x1489,ljmp,0x1100,A,22,2,0,,,
0x0148F,common,0x148F,ljmp,0x1100,A,22,2,0,,,
0x01495,common,0x1495,ljmp,0x1100,A,22,2,0,,,
0x0149B,common,0x149B,ljmp,0x1100,A,23,1,0,,,
0x014A1,common,0x14A1,ljmp,0x1100,A,23,1,0,,,
0x014A7,common,0x14A7,ljmp,0x1100,A,22,2,0,,,
0x014AD,common,0x14AD,ljmp,0x1100,A,23,1,0,,,
0x014B3,common,0x14B3,ljmp,0x1100,A,23,1,0,,,
0x014B9,common,0x14B9,ljmp,0x1100,A,22,2,0,,,
0x014BF,common,0x14BF,ljmp,0x1100,A,22,2,0,,,
0x014C5,common,0x14C5,ljmp,0x1100,A,22,2,0,,,
0x014CB,common,0x14CB,ljmp,0x1100,A,22,2,0,,,
0x014D1,common,0x14D1,ljmp,0x1100,A,23,1,0,,,
0x014D7,common,0x14D7,ljmp,0x1100,A,23,1,0,,,
0x014DD,common,0x14DD,ljmp,0x1100,A,24,0,0,,,
0x014E3,common,0x14E3,ljmp,0x1100,A,23,1,0,,,
0x014E9,common,0x14E9,ljmp,0x1100,A,22,2,0,,,
0x014EF,common,0x14EF,ljmp,0x1100,A,22,2,0,,,
0x014F5,common,0x14F5,ljmp,0x1100,A,23,1,0,,,
0x014FB,common,0x14FB,ljmp,0x1100,A,24,0,0,,,
0x01501,common,0x1501,ljmp,0x1100,A,24,0,0,,,
0x01507,common,0x1507,ljmp,0x1100,A,23,1,0,,,
0x0150D,common,0x150D,ljmp,0x1100,A,22,2,0,,,
0x01513,common,0x1513,ljmp,0x1114,A,24,0,1,,,
0x01519,common,0x1519,ljmp,0x1100,A,24,0,0,,,
0x0151F,common,0x151F,ljmp,0x1100,A,24,0,0,,,
0x01525,common,0x1525,ljmp,0x1100,A,24,0,0,,,
0x0152B,common,0x152B,ljmp,0x1100,A,24,0,0,,,
0x01531,common,0x1531,ljmp,0x1100,A,24,0,0,,,
0x01537,common,0x1537,ljmp,0x1100,A,24,0,0,,,
0x0153D,common,0x153D,ljmp,0x1100,A,24,0,0,,,
0x01543,common,0x1543,ljmp,0x1100,A,24,0,0,,,
0x01549,common,0x1549,ljmp,0x1100,A,23,1,0,,,
0x0154F,common,0x154F,ljmp,0x1100,A,22,2,0,,,
0x01554,common,0x1554,ljmp,0x0211,A,0,24,,,,
0x01555,common,0x1555,ljmp,0x1100,A,22,2,0,,,
0x0155B,common,0x155B,ljmp,0x1100,A,23,1,0,,,
0x01561,common,0x1561,ljmp,0x1100,A,23,1,0,,,
0x01567,common,0x1567,ljmp,0x1100,A,23,1,0,,,
0x0156D,common,0x156D,ljmp,0x1100,A,22,2,0,,,
0x01573,common,0x1573,ljmp,0x1100,A,23,1,0,,,
0x01579,common,0x1579,ljmp,0x1100,A,23,1,0,,,
0x0157F,common,0x157F,ljmp,0x1100,A,23,1,0,,,
0x01585,common,0x1585,ljmp,0x1100,A,23,1,0,,,
0x0158B,common,0x158B,ljmp,0x1100,A,23,1,0,,,
0x01591,common,0x1591,ljmp,0x1100,A,24,0,0,,,
0x01597,common,0x1597,ljmp,0x1100,A,24,0,0,,,
0x0159D,common,0x159D,ljmp,0x1100,A,23,1,0,,,
0x015A3,common,0x15A3,ljmp,0x1100,A,22,2,0,,,
0x015A9,common,0x15A9,ljmp,0x1100,A,24,0,0,,,
0x015AF,common,0x15AF,ljmp,0x1100,A,23,1,0,,,
0x015B5,common,0x15B5,ljmp,0x1100,A,22,2,0,,,
0x015BB,common,0x15BB,ljmp,0x1100,A,22,2,0,,,
0x015C1,common,0x15C1,ljmp,0x1100,A,24,0,0,,,
0x015C7,common,0x15C7,ljmp,0x1100,A,24,0,0,,,
0x015CD,common,0x15CD,ljmp,0x1100,A,22,2,0,,,
0x015D3,common,0x15D3,ljmp,0x1100,A,24,0,0,,,
0x015D9,common,0x15D9,ljmp,0x1100,A,22,2,0,,,
0x015DF,common,0x15DF,ljmp,0x1100,A,23,1,0,,,
0x015E5,common,0x15E5,ljmp,0x1100,A,24,0,0,,,
0x015EB,common,0x15EB,ljmp,0x1100,A,23,1,0,,,
0x015F1,common,0x15F1,ljmp,0x1100,A,24,0,0,,,
0x015F7,common,0x15F7,ljmp,0x1100,A,23,1,0,,,
0x015FD,common,0x15FD,ljmp,0x1100,A,24,0,0,,,
0x01603,common,0x1603,ljmp,0x1100,A,23,1,0,,,
0x01609,common,0x1609,ljmp,0x1100,A,24,0,0,,,
0x0160F,common,0x160F,ljmp,0x1100,A,24,0,0,,,
0x01615,common,0x1615,ljmp,0x1100,A,24,0,0,,,
0x0161B,common,0x161B,ljmp,0x1100,A,22,2,0,,,
0x01621,common,0x1621,ljmp,0x1100,A,24,0,0,,,
0x01627,common,0x1627,ljmp,0x1100,A,24,0,0,,,
0x0162D,common,0x162D,ljmp,0x1100,A,23,1,0,,,
0x01633,common,0x1633,ljmp,0x1100,A,24,0,0,,,
0x01639,common,0x1639,ljmp,0x1100,A,23,1,0,,,
0x0163F,common,0x163F,ljmp,0x1114,A,24,0,1,,,
0x01645,common,0x1645,ljmp,0x1114,A,24,0,1,,,
0x0164B,common,0x164B,ljmp,0x1114,A,23,1,1,,,
0x01651,common,0x1651,ljmp,0x1114,A,24,0,1,,,
0x01657,common,0x1657,ljmp,0x1114,A,22,2,1,,,
0x0165D,common,0x165D,ljmp,0x1114,A,24,0,1,,,
0x01663,common,0x1663,ljmp,0x1114,A,23,1,1,,,
0x01669,common,0x1669,ljmp,0x1114,A,24,0,1,,,
0x0166F,common,0x166F,ljmp,0x1114,A,23,1,1,,,
0x01675,common,0x1675,ljmp,0x1114,A,24,0,1,,,
0x0167B,common,0x167B,ljmp,0x1100,A,24,0,0,,,
0x01681,common,0x1681,ljmp,0x1100,A,24,0,0,,,
0x01687,common,0x1687,ljmp,0x1100,A,24,0,0,,,
0x0168D,common,0x168D,ljmp,0x1100,A,23,1,0,,,
0x01693,common,0x1693,ljmp,0x1100,A,24,0,0,,,
0x01699,common,0x1699,ljmp,0x1100,A,24,0,0,,,
0x0169F,common,0x169F,ljmp,0x1100,A,23,1,0,,,
0x016A5,common,0x16A5,ljmp,0x1100,A,24,0,0,,,
0x016AB,common,0x16AB,ljmp,0x1100,A,24,0,0,,,
0x016B1,common,0x16B1,ljmp,0x1100,A,22,2,0,,,
0x016B7,common,0x16B7,ljmp,0x1100,A,22,2,0,,,
0x016BD,common,0x16BD,ljmp,0x1100,A,24,0,0,,,
0x016C3,common,0x16C3,ljmp,0x1100,A,22,2,0,,,
0x016C9,common,0x16C9,ljmp,0x1100,A,24,0,0,,,
0x016CF,common,0x16CF,ljmp,0x1100,A,22,2,0,,,
0x016D5,common,0x16D5,ljmp,0x1100,A,22,2,0,,,
0x016DB,common,0x16DB,ljmp,0x1100,A,22,2,0,,,
0x016E1,common,0x16E1,ljmp,0x1100,A,24,0,0,,,
0x016E7,common,0x16E7,ljmp,0x1100,A,24,0,0,,,
0x016ED,common,0x16ED,ljmp,0x1100,A,22,2,0,,,
0x016F3,common,0x16F3,ljmp,0x1100,A,22,2,0,,,
0x016F9,common,0x16F9,ljmp,0x1100,A,24,0,0,,,
0x016FF,common,0x16FF,ljmp,0x1100,A,22,2,0,,,
0x01705,common,0x1705,ljmp,0x1100,A,22,2,0,,,
0x0170B,common,0x170B,ljmp,0x1100,A,24,0,0,,,
0x01711,common,0x1711,ljmp,0x1100,A,24,0,0,,,
0x01717,common,0x1717,ljmp,0x1100,A,24,0,0,,,
0x0171D,common,0x171D,ljmp,0x1114,A,23,1,1,,,
0x01723,common,0x1723,ljmp,0x1114,A,24,0,1,,,
0x01729,common,0x1729,ljmp,0x1114,A,22,2,1,,,
0x0172F,common,0x172F,ljmp,0x1114,A,24,0,1,,,
0x01735,common,0x1735,ljmp,0x1114,A,24,0,1,,,
0x0173B,common,0x173B,ljmp,0x1100,A,23,1,0,,,
0x01741,common,0x1741,ljmp,0x1100,A,24,0,0,,,
0x01747,common,0x1747,ljmp,0x1100,A,22,2,0,,,
0x0174D,common,0x174D,ljmp,0x1100,A,22,2,0,,,
0x01753,common,0x1753,ljmp,0x1100,A,24,0,0,,,
0x01759,common,0x1759,ljmp,0x1100,A,22,2,0,,,
0x0175F,common,0x175F,ljmp,0x1100,A,22,2,0,,,
0x01765,common,0x1765,ljmp,0x1100,A,23,1,0,,,
0x0176B,common,0x176B,ljmp,0x1100,A,24,0,0,,,
0x01771,common,0x1771,ljmp,0x1100,A,24,0,0,,,
0x01777,common,0x1777,ljmp,0x1100,A,24,0,0,,,
0x0177D,common,0x177D,ljmp,0x1100,A,22,2,0,,,
0x01783,common,0x1783,ljmp,0x1100,A,24,0,0,,,
0x01789,common,0x1789,ljmp,0x1100,A,24,0,0,,,
0x0178F,common,0x178F,ljmp,0x1100,A,24,0,0,,,
0x01795,common,0x1795,ljmp,0x1100,A,24,0,0,,,
0x0179B,common,0x179B,ljmp,0x1100,A,24,0,0,,,
0x017A1,common,0x17A1,ljmp,0x1100,A,23,1,0,,,
0x017A7,common,0x17A7,ljmp,0x1100,A,24,0,0,,,
0x017AD,common,0x17AD,ljmp,0x1100,A,23,1,0,,,
0x017B3,common,0x17B3,ljmp,0x1100,A,24,0,0,,,
0x017B9,common,0x17B9,ljmp,0x1100,A,24,0,0,,,
0x017BF,common,0x17BF,ljmp,0x1100,A,24,0,0,,,
0x017C5,common,0x17C5,ljmp,0x1100,A,23,1,0,,,
0x017CB,common,0x17CB,ljmp,0x1100,A,22,2,0,,,
0x017D1,common,0x17D1,ljmp,0x1100,A,23,1,0,,,
0x017D7,common,0x17D7,ljmp,0x1100,A,24,0,0,,,
0x017DD,common,0x17DD,ljmp,0x1100,A,22,2,0,,,
0x017E3,common,0x17E3,ljmp,0x1100,A,22,2,0,,,
0x017E9,common,0x17E9,ljmp,0x1100,A,22,2,0,,,
0x017EF,common,0x17EF,ljmp,0x1100,A,24,0,0,,,
0x017F5,common,0x17F5,ljmp,0x1100,A,24,0,0,,,
0x017FB,common,0x17FB,ljmp,0x1100,A,22,2,0,,,
0x01801,common,0x1801,ljmp,0x1100,A,24,0,0,,,
0x01807,common,0x1807,ljmp,0x1100,A,22,2,0,,,
0x0180D,common,0x180D,ljmp,0x1100,A,24,0,0,,,
0x01813,common,0x1813,ljmp,0x1100,A,23,1,0,,,
0x01819,common,0x1819,ljmp,0x1100,A,24,0,0,,,
0x0181F,common,0x181F,ljmp,0x1100,A,24,0,0,,,
0x01825,common,0x1825,ljmp,0x1100,A,24,0,0,,,
0x0182B,common,0x182B,ljmp,0x1100,A,24,0,0,,,
0x01831,common,0x1831,ljmp,0x1100,A,23,1,0,,,
0x01837,common,0x1837,ljmp,0x1100,A,22,2,0,,,
0x0183D,common,0x183D,ljmp,0x1100,A,22,2,0,,,
0x01843,common,0x1843,ljmp,0x1100,A,24,0,0,,,
0x01849,common,0x1849,ljmp,0x1100,A,24,0,0,,,
0x0184F,common,0x184F,ljmp,0x1100,A,22,2,0,,,
0x01855,common,0x1855,ljmp,0x1100,A,24,0,0,,,
0x0185B,common,0x185B,ljmp,0x1100,A,24,0,0,,,
0x01861,common,0x1861,ljmp,0x1100,A,22,2,0,,,
0x01867,common,0x1867,ljmp,0x1100,A,22,2,0,,,
0x0186D,common,0x186D,ljmp,0x1100,A,24,0,0,,,
0x01873,common,0x1873,ljmp,0x1100,A,22,2,0,,,
0x01879,common,0x1879,ljmp,0x1100,A,24,0,0,,,
0x0187F,common,0x187F,ljmp,0x1100,A,24,0,0,,,
0x01885,common,0x1885,ljmp,0x1100,A,24,0,0,,,
0x0188B,common,0x188B,ljmp,0x1114,A,24,0,1,,,
0x01891,common,0x1891,ljmp,0x1114,A,24,0,1,,,
0x01897,common,0x1897,ljmp,0x1114,A,23,1,1,,,
0x0189D,common,0x189D,ljmp,0x1114,A,22,2,1,,,
0x018A3,common,0x18A3,ljmp,0x1114,A,24,0,1,,,
0x018A9,common,0x18A9,ljmp,0x1114,A,23,1,1,,,
0x018AF,common,0x18AF,ljmp,0x1114,A,24,0,1,,,
0x018B5,common,0x18B5,ljmp,0x1114,A,23,1,1,,,
0x018BB,common,0x18BB,ljmp,0x1114,A,24,0,1,,,
0x018C1,common,0x18C1,ljmp,0x1114,A,23,1,1,,,
0x018C7,common,0x18C7,ljmp,0x1114,A,23,1,1,,,
0x018CD,common,0x18CD,ljmp,0x1114,A,23,1,1,,,
0x018D3,common,0x18D3,ljmp,0x1114,A,22,2,1,,,
0x018D8,common,0x18D8,ljmp,0x0211,A,0,24,,,,
0x018D9,common,0x18D9,ljmp,0x1114,A,23,1,1,,,
0x018DF,common,0x18DF,ljmp,0x1114,A,24,0,1,,,
0x018E5,common,0x18E5,ljmp,0x1114,A,24,0,1,,,
0x018EB,common,0x18EB,ljmp,0x1114,A,24,0,1,,,
0x018F1,common,0x18F1,ljmp,0x1114,A,23,1,1,,,
0x018F7,common,0x18F7,ljmp,0x1114,A,24,0,1,,,
0x018FD,common,0x18FD,ljmp,0x1114,A,23,1,1,,,
0x01903,common,0x1903,ljmp,0x1114,A,24,0,1,,,
0x01909,common,0x1909,ljmp,0x1114,A,23,1,1,,,
0x0190F,common,0x190F,ljmp,0x1114,A,23,1,1,,,
0x01915,common,0x1915,ljmp,0x1114,A,23,1,1,,,
0x0191B,common,0x191B,ljmp,0x1114,A,24,0,1,,,
0x01921,common,0x1921,ljmp,0x1114,A,23,1,1,,,
0x01927,common,0x1927,ljmp,0x1114,A,23,1,1,,,
0x0192D,common,0x192D,ljmp,0x1114,A,23,1,1,,,
0x01933,common,0x1933,ljmp,0x1114,A,23,1,1,,,
0x01939,common,0x1939,ljmp,0x1114,A,22,2,1,,,
0x0193F,common,0x193F,ljmp,0x1114,A,23,1,1,,,
0x01945,common,0x1945,ljmp,0x1114,A,24,0,1,,,
0x0194B,common,0x194B,ljmp,0x1114,A,23,1,1,,,
0x01951,common,0x1951,ljmp,0x1114,A,24,0,1,,,
0x01957,common,0x1957,ljmp,0x1114,A,24,0,1,,,
0x0195D,common,0x195D,ljmp,0x1100,A,24,0,0,,,
0x01963,common,0x1963,ljmp,0x1100,A,24,0,0,,,
0x01969,common,0x1969,ljmp,0x1100,A,22,2,0,,,
0x0196F,common,0x196F,ljmp,0x1100,A,22,2,0,,,
0x01975,common,0x1975,ljmp,0x1100,A,24,0,0,,,
0x0197B,common,0x197B,ljmp,0x1114,A,23,1,1,,,
0x01981,common,0x1981,ljmp,0x1114,A,24,0,1,,,
0x01987,common,0x1987,ljmp,0x1100,A,24,0,0,,,
0x0198D,common,0x198D,ljmp,0x1100,A,24,0,0,,,
0x01993,common,0x1993,ljmp,0x1100,A,22,2,0,,,
0x01999,common,0x1999,ljmp,0x1100,A,22,2,0,,,
0x0199F,common,0x199F,ljmp,0x1100,A,22,2,0,,,
0x019A5,common,0x19A5,ljmp,0x1100,A,24,0,0,,,
0x019AB,common,0x19AB,ljmp,0x1100,A,24,0,0,,,
0x019B1,common,0x19B1,ljmp,0x1100,A,22,2,0,,,
0x019B7,common,0x19B7,ljmp,0x1100,A,22,2,0,,,
0x019BD,common,0x19BD,ljmp,0x1100,A,22,2,0,,,
0x019C3,common,0x19C3,ljmp,0x1100,A,23,1,0,,,
0x019C9,common,0x19C9,ljmp,0x1100,A,24,0,0,,,
0x019CF,common,0x19CF,ljmp,0x1100,A,23,1,0,,,
0x019D5,common,0x19D5,ljmp,0x1100,A,23,1,0,,,
0x019DB,common,0x19DB,ljmp,0x1100,A,22,2,0,,,
0x019E1,common,0x19E1,ljmp,0x1100,A,23,1,0,,,
0x019E7,common,0x19E7,ljmp,0x1100,A,23,1,0,,,
0x019ED,common,0x19ED,ljmp,0x1100,A,22,2,0,,,
0x019F3,common,0x19F3,ljmp,0x1100,A,24,0,0,,,
0x019F9,common,0x19F9,ljmp,0x1100,A,22,2,0,,,
0x019FF,common,0x19FF,ljmp,0x1100,A,23,1,0,,,
0x01A05,common,0x1A05,ljmp,0x1100,A,24,0,0,,,
0x01A0B,common,0x1A0B,ljmp,0x1100,A,23,1,0,,,
0x01A11,common,0x1A11,ljmp,0x1100,A,23,1,0,,,
0x01A17,common,0x1A17,ljmp,0x1100,A,24,0,0,,,
0x01A1D,common,0x1A1D,ljmp,0x1100,A,24,0,0,,,
0x01A23,common,0x1A23,ljmp,0x1100,A,24,0,0,,,
0x01A29,common,0x1A29,ljmp,0x1100,A,23,1,0,,,
0x01A2F,common,0x1A2F,ljmp,0x1100,A,24,0,0,,,
0x01A35,common,0x1A35,ljmp,0x1100,A,23,1,0,,,
