addr,file_offset,region,runtime,frame_onto,frame_over,access,window
0x0424,0x28279,pd-image,0x8279,24,0,DPTR handed to lcall 0x99c1 -- direction unresolved here,lcall 0x99c1
0x0424,0x286ED,pd-image,0x86ED,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0424,0x2CCF0,pd-image,0xCCF0,22,2,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0424,0x2E2F2,pd-image,0xE2F2,24,0,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x0424,0x2F4DE,pd-image,0xF4DE,24,0,DPTR handed to lcall 0x3620 -- direction unresolved here,lcall 0x3620
0x0426,0x2CCFF,pd-image,0xCCFF,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0428,0x235AD,pd-image,0x35AD,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov r7,a ; mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0428,0x29A61,pd-image,0x9A61,22,2,no movx found in the decoded window,ret
0x0428,0x2CD28,pd-image,0xCD28,24,0,DPTR handed to lcall 0x3716 -- direction unresolved here,lcall 0x3716
0x0429,0x23D2F,pd-image,0x3D2F,24,0,DPTR handed to lcall 0x3497 -- direction unresolved here,lcall 0x3497
0x0429,0x23D76,pd-image,0x3D76,24,0,DPTR handed to lcall 0x37a7 -- direction unresolved here,lcall 0x37a7
0x042A,0x23C80,pd-image,0x3C80,24,0,DPTR handed to lcall 0x363f -- direction unresolved here,lcall 0x363f
0x042A,0x23C98,pd-image,0x3C98,24,0,DPTR handed to lcall 0x3690 -- direction unresolved here,lcall 0x3690
0x042C,0x21C19,pd-image,0x1C19,24,0,DPTR handed to lcall 0x3592 -- direction unresolved here,lcall 0x3592
0x042C,0x235C5,pd-image,0x35C5,20,4,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov a,r7 ; mov 0xf0,#0x60 ; ljmp 0x10bc"
0x042C,0x23761,pd-image,0x3761,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov r7,a ; mov 0xf0,#0x60 ; ljmp 0x10bc"
0x042C,0x2677F,pd-image,0x677F,24,0,DPTR handed to lcall 0x34f2 -- direction unresolved here,lcall 0x34f2
0x042C,0x26797,pd-image,0x6797,24,0,DPTR handed to lcall 0x3500 -- direction unresolved here,lcall 0x3500
0x042C,0x267CC,pd-image,0x67CC,24,0,DPTR handed to lcall 0x353e -- direction unresolved here,lcall 0x353e
0x042F,0x21C0A,pd-image,0x1C0A,24,0,DPTR handed to lcall 0x3593 -- direction unresolved here,lcall 0x3593
0x042F,0x23632,pd-image,0x3632,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov 0xf0,#0x60 ; ljmp 0x10bc"
0x042F,0x2571F,pd-image,0x571F,22,2,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x042F,0x28235,pd-image,0x8235,24,0,DPTR handed to lcall 0x9988 -- direction unresolved here,lcall 0x9988
0x042F,0x29984,pd-image,0x9984,23,1,DPTR handed to lcall 0x10bc -- direction unresolved here,"mov a,r7 ; mov 0xf0,#0x60 ; lcall 0x10bc"
0x042F,0x29A3C,pd-image,0x9A3C,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov 0xf0,#0x60 ; ljmp 0x10bc"
0x042F,0x29F51,pd-image,0x9F51,22,2,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x042F,0x29F64,pd-image,0x9F64,24,0,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x042F,0x2B7C9,pd-image,0xB7C9,24,0,DPTR handed to lcall 0x34a9 -- direction unresolved here,lcall 0x34a9
0x0432,0x0AA13,bank0,0xAA13,23,1,read x1,"movx a,@dptr ; jnb acc.1,+0x02"
0x0432,0x131E0,bank1,0xB1E0,24,0,write x1,"movx @dptr,a ; mov r2,#0x00 ; mov r1,#0x00"
0x0432,0x1320F,bank1,0xB20F,22,2,write x1,"movx @dptr,a ; ret"
0x0432,0x13295,bank1,0xB295,23,1,write x1,"movx @dptr,a ; ret"
0x0432,0x1329B,bank1,0xB29B,24,0,write x1,"movx @dptr,a ; ret"
0x0432,0x1345E,bank1,0xB45E,24,0,read x1,"movx a,@dptr ; jz +0x23"
0x0432,0x13499,bank1,0xB499,24,0,read x1,"movx a,@dptr ; jz +0x17"
0x0432,0x1368C,bank1,0xB68C,24,0,read x1,"movx a,@dptr ; mov r1,a"
0x0432,0x136B0,bank1,0xB6B0,24,0,read x1,"movx a,@dptr"
0x0432,0x1426E,bank1,0xC26E,24,0,write x1,"movx @dptr,a"
0x0432,0x14298,bank1,0xC298,24,0,write x1,"movx @dptr,a ; mov a,#0x05"
0x0432,0x142A5,bank1,0xC2A5,23,1,write x1,"movx @dptr,a ; mov a,#0x05"
0x0432,0x268EE,pd-image,0x68EE,24,0,DPTR handed to lcall 0x8727 -- direction unresolved here,lcall 0x8727
0x0432,0x2B6F0,pd-image,0xB6F0,24,0,DPTR handed to lcall 0x39bf -- direction unresolved here,lcall 0x39bf
0x0433,0x23617,pd-image,0x3617,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0433,0x25982,pd-image,0x5982,22,2,DPTR handed to lcall 0x872b -- direction unresolved here,lcall 0x872b
0x0433,0x26578,pd-image,0x6578,24,0,DPTR handed to lcall 0x3855 -- direction unresolved here,lcall 0x3855
0x0433,0x26FD8,pd-image,0x6FD8,22,2,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x0433,0x28853,pd-image,0x8853,22,2,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x0434,0x0BC76,bank0,0xBC76,24,0,read x1,"movx a,@dptr ; ret"
0x0434,0x0E38D,bank0,0xE38D,24,0,DPTR handed to lcall 0xe3c4 -- direction unresolved here,lcall 0xe3c4
0x0434,0x118AD,bank1,0x98AD,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0434,0x122E2,bank1,0xA2E2,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0434,0x131E8,bank1,0xB1E8,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0434,0x13487,bank1,0xB487,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0434,0x143CD,bank1,0xC3CD,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0434,0x14402,bank1,0xC402,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0434,0x152E9,bank1,0xD2E9,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0434,0x173E1,bank1,0xF3E1,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0434,0x221EE,pd-image,0x21EE,24,0,DPTR handed to lcall 0x369b -- direction unresolved here,lcall 0x369b
0x0434,0x22461,pd-image,0x2461,24,0,DPTR handed to lcall 0x35b0 -- direction unresolved here,lcall 0x35b0
0x0434,0x237DA,pd-image,0x37DA,22,2,no movx found in the decoded window,ret
0x0434,0x23F28,pd-image,0x3F28,24,0,DPTR handed to lcall 0x3717 -- direction unresolved here,lcall 0x3717
0x0434,0x2878A,pd-image,0x878A,22,2,no movx found in the decoded window,ret
0x0434,0x289D4,pd-image,0x89D4,22,2,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x0435,0x0BC71,bank0,0xBC71,24,0,read x1,"movx a,@dptr ; mov r4,a"
0x0435,0x0E389,bank0,0xE389,24,0,read x1,"movx a,@dptr"
0x0436,0x0AA3C,bank0,0xAA3C,24,0,read x1,"movx a,@dptr ; xrl a,r6 ; jnz +0x03"
0x0436,0x12E2B,bank1,0xAE2B,24,0,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0436,0x12E5F,bank1,0xAE5F,24,0,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0436,0x12E92,bank1,0xAE92,24,0,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0436,0x12ECB,bank1,0xAECB,24,0,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0436,0x131D3,bank1,0xB1D3,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0436,0x131F5,bank1,0xB1F5,24,0,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0436,0x1321A,bank1,0xB21A,23,1,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0436,0x13255,bank1,0xB255,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0436,0x132CE,bank1,0xB2CE,23,1,DPTR handed to lcall 0x889e -- direction unresolved here,lcall 0x889e
0x0436,0x13584,bank1,0xB584,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0436,0x13596,bank1,0xB596,23,1,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0436,0x138BF,bank1,0xB8BF,24,0,write x1,"mov a,#0x00 ; movx @dptr,a"
0x0436,0x13AD8,bank1,0xBAD8,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0436,0x1428A,bank1,0xC28A,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0436,0x15BA8,bank1,0xDBA8,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0436,0x15F45,bank1,0xDF45,24,0,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0437,0x138C5,bank1,0xB8C5,24,0,write x1,"mov a,#0x00 ; movx @dptr,a"
0x0437,0x2358F,pd-image,0x358F,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov a,r5 ; mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0437,0x239BC,pd-image,0x39BC,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,"mov 0xf0,#0x60 ; ljmp 0x10bc"
0x0437,0x26FF1,pd-image,0x6FF1,24,0,DPTR handed to lcall 0x10bc -- direction unresolved here,lcall 0x10bc
0x0437,0x28724,pd-image,0x8724,24,0,DPTR handed to lcall 0x10bc -- direction unresolved here,"mov r7,a ; mov 0xf0,#0x60 ; lcall 0x10bc"
0x0437,0x28802,pd-image,0x8802,24,0,DPTR handed to ljmp 0x10bc -- direction unresolved here,ljmp 0x10bc
0x0438,0x0B15D,bank0,0xB15D,24,0,read x1,"movx a,@dptr"
0x0438,0x0E39F,bank0,0xE39F,24,0,DPTR handed to lcall 0xe3c4 -- direction unresolved here,lcall 0xe3c4
0x0438,0x131EE,bank1,0xB1EE,23,1,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0438,0x1339C,bank1,0xB39C,23,1,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0438,0x133CB,bank1,0xB3CB,23,1,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0438,0x138CB,bank1,0xB8CB,24,0,write x1,"mov a,#0x00 ; movx @dptr,a"
0x0438,0x139C9,bank1,0xB9C9,24,0,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0438,0x13A35,bank1,0xBA35,23,1,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0438,0x13D69,bank1,0xBD69,24,0,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0438,0x145D7,bank1,0xC5D7,24,0,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x0438,0x152D9,bank1,0xD2D9,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0438,0x15C31,bank1,0xDC31,24,0,DPTR handed to lcall 0x889e -- direction unresolved here,lcall 0x889e
0x0438,0x15FA6,bank1,0xDFA6,23,1,DPTR handed to lcall 0x888c -- direction unresolved here,lcall 0x888c
0x0438,0x17420,bank1,0xF420,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x0439,0x0B158,bank0,0xB158,24,0,read x1,"movx a,@dptr ; mov r4,a"
0x0439,0x0E39B,bank0,0xE39B,24,0,read x1,"movx a,@dptr"
0x0439,0x138D1,bank1,0xB8D1,24,0,write x1,"mov a,#0x00 ; movx @dptr,a ; mov r2,#0x04 ; mov r1,#0xa0 ; mov r3,#0xaf ; lcall 0x89f4"
0x043A,0x13572,bank1,0xB572,23,1,DPTR handed to lcall 0x8892 -- direction unresolved here,lcall 0x8892
0x043A,0x13590,bank1,0xB590,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x043A,0x135A2,bank1,0xB5A2,24,0,DPTR handed to lcall 0x8886 -- direction unresolved here,lcall 0x8886
0x043A,0x21F9B,pd-image,0x1F9B,24,0,DPTR handed to lcall 0x35c9 -- direction unresolved here,lcall 0x35c9
0x043A,0x249AA,pd-image,0x49AA,24,0,DPTR handed to lcall 0x3764 -- direction unresolved here,lcall 0x3764
0x043A,0x2E08E,pd-image,0xE08E,23,1,DPTR handed to lcall 0x3716 -- direction unresolved here,lcall 0x3716
0x043B,0x27D94,pd-image,0x7D94,23,1,DPTR handed to lcall 0x39f9 -- direction unresolved here,lcall 0x39f9
0x043B,0x2DEA8,pd-image,0xDEA8,24,0,DPTR handed to lcall 0xb160 -- direction unresolved here,lcall 0xb160
0x043C,0x131C7,bank1,0xB1C7,24,0,read x1,"movx a,@dptr ; cjne a,#0x01,+0x01"
0x043C,0x131DB,bank1,0xB1DB,22,2,write x1,"movx @dptr,a ; clr a"
0x043C,0x13206,bank1,0xB206,24,0,write x1,"movx @dptr,a ; lcall 0xb2a0"
0x043C,0x13226,bank1,0xB226,23,1,write x1,"movx @dptr,a ; lcall 0xb214"
0x043C,0x1337E,bank1,0xB37E,24,0,read x1,"movx a,@dptr ; jnb acc.2,+0x17"
0x043C,0x135BB,bank1,0xB5BB,24,0,read x1,"movx a,@dptr ; mov r1,a"
0x043C,0x136A8,bank1,0xB6A8,23,1,read x1,"movx a,@dptr"
0x043C,0x1429E,bank1,0xC29E,23,1,write x1,"movx @dptr,a ; ret"
0x043C,0x142AB,bank1,0xC2AB,23,1,write x1,"movx @dptr,a ; ret"
0x043C,0x142B6,bank1,0xC2B6,24,0,read x1,"movx a,@dptr ; anl a,#0x01"
0x043D,0x0BF12,bank0,0xBF12,24,0,read x1,"movx a,@dptr"
0x043E,0x08800,bank0,0x8800,24,0,read x1,"movx a,@dptr ; clr c ; subb a,#0x5f ; jnc +0x09"
0x043E,0x0881B,bank0,0x881B,24,0,read x1,"movx a,@dptr ; setb c ; subb a,#0x50 ; jnc +0x0f"
0x043E,0x08978,bank0,0x8978,22,2,read x1,"movx a,@dptr ; clr c ; subb a,#0x46 ; jnc +0x1c"
0x043E,0x08A9F,bank0,0x8A9F,24,0,read x1,"movx a,@dptr ; setb c ; subb a,r7 ; jc +0x08"
0x043E,0x08B36,bank0,0x8B36,24,0,read x1,"movx a,@dptr ; setb c ; subb a,r5 ; jc +0x19"
0x043E,0x08BA1,bank0,0x8BA1,24,0,read x1,"movx a,@dptr ; setb c ; subb a,r5 ; jc +0x08"
0x043E,0x0B808,bank0,0xB808,24,0,read x1,"movx a,@dptr ; clr c ; subb a,r5 ; jnc +0x2a"
0x043E,0x0BAD5,bank0,0xBAD5,24,0,read x1,"movx a,@dptr ; subb a,r7 ; ret"
0x043E,0x0BB58,bank0,0xBB58,24,0,read x1,"movx a,@dptr ; subb a,r5 ; ret"
0x043E,0x0E066,bank0,0xE066,23,1,no movx found in the decoded window,sjmp +0x26
0x043E,0x10637,bank1,0x8637,24,0,read x1,"movx a,@dptr"
0x043E,0x10EDB,bank1,0x8EDB,24,0,read x1,"movx a,@dptr ; clr c ; subb a,#0x6e ; jnc +0x14"
0x043E,0x10EE6,bank1,0x8EE6,24,0,read x1,"movx a,@dptr ; clr c ; subb a,#0x57 ; jnc +0x09"
0x043E,0x1126C,bank1,0x926C,24,0,read x1,"movx a,@dptr ; mov r6,a"
0x043E,0x11BD6,bank1,0x9BD6,24,0,read x1,"movx a,@dptr ; add a,r1 ; jc +0x09"
0x043F,0x0E070,bank0,0xE070,23,1,no movx found in the decoded window,sjmp +0x1c
0x043F,0x10640,bank1,0x8640,24,0,read x1,"movx a,@dptr"
0x043F,0x11D2A,bank1,0x9D2A,24,0,write x1,"movx @dptr,a ; sjmp +0x00"
0x0440,0x01BC1,common,0x1BC1,24,0,read x1,"movx a,@dptr ; jz +0x26"
0x0440,0x01BE0,common,0x1BE0,24,0,read x1,"movx a,@dptr ; jz +0x07"
0x0440,0x03DA8,common,0x3DA8,24,0,read x1,"movx a,@dptr ; jnz +0x04"
0x0440,0x087F5,bank0,0x87F5,24,0,read x1,"movx a,@dptr ; jz +0x71"
0x0440,0x08C9D,bank0,0x8C9D,24,0,read x1,"movx a,@dptr ; jnz +0x06"
0x0440,0x08F7C,bank0,0x8F7C,24,0,read x1,"movx a,@dptr ; jnz +0x08"
0x0440,0x0933B,bank0,0x933B,24,0,read x1,"movx a,@dptr ; jnz +0x06"
0x0440,0x09D05,bank0,0x9D05,24,0,read x1,"movx a,@dptr ; jnz +0x03"
0x0440,0x0AAE5,bank0,0xAAE5,24,0,read x1,"movx a,@dptr ; jnz +0x02"
0x0440,0x0ABA5,bank0,0xABA5,24,0,read x1,"movx a,@dptr ; jz +0x5c"
0x0440,0x0AC0F,bank0,0xAC0F,24,0,read x1,"movx a,@dptr ; jnz +0x02"
0x0440,0x0B065,bank0,0xB065,24,0,read x1,"movx a,@dptr ; jz +0x6c"
0x0440,0x0B0E1,bank0,0xB0E1,21,3,read x1,"movx a,@dptr ; jz +0x2a"
0x0440,0x0B395,bank0,0xB395,24,0,read x1,"movx a,@dptr ; jz +0x3e"
0x0440,0x0C703,bank0,0xC703,24,0,read x1,"movx a,@dptr ; jz +0x07"
0x0440,0x0C71A,bank0,0xC71A,24,0,read x1,"movx a,@dptr ; jz +0x40"
0x0440,0x10088,bank1,0x8088,24,0,read x1,"movx a,@dptr ; jz +0x08"
0x0440,0x100EC,bank1,0x80EC,24,0,read x1,"movx a,@dptr ; jz +0x08"
0x0440,0x10153,bank1,0x8153,24,0,read x1,"movx a,@dptr ; jz +0x08"
0x0440,0x10328,bank1,0x8328,24,0,read x1,"movx a,@dptr ; cjne a,#0x07,+0x0e"
0x0440,0x108F0,bank1,0x88F0,24,0,read x1,"movx a,@dptr ; jz +0x1e"
0x0440,0x1091C,bank1,0x891C,24,0,read x1,"movx a,@dptr ; jz +0x32"
0x0440,0x10971,bank1,0x8971,24,0,read x1,"movx a,@dptr ; jz +0x03"
0x0440,0x10FD8,bank1,0x8FD8,23,1,read x1,"movx a,@dptr ; jz +0x1b"
0x0440,0x11046,bank1,0x9046,24,0,read x1,"movx a,@dptr ; jz +0x15"
0x0440,0x11675,bank1,0x9675,24,0,read x1,"movx a,@dptr ; jz +0x13"
0x0440,0x117F8,bank1,0x97F8,24,0,read x1,"movx a,@dptr ; jz +0x18"
0x0440,0x1212D,bank1,0xA12D,24,0,read x1,"movx a,@dptr ; cjne a,#0x08,+0x03"
0x0440,0x122F3,bank1,0xA2F3,24,0,read x1,"movx a,@dptr ; jz +0x03"
0x0440,0x12921,bank1,0xA921,24,0,read x1,"movx a,@dptr ; jnz +0x03"
0x0440,0x1462A,bank1,0xC62A,24,0,read x1,"movx a,@dptr ; jz +0x16"
0x0440,0x17154,bank1,0xF154,24,0,read x1,"movx a,@dptr ; jz +0x05"
0x0440,0x17167,bank1,0xF167,24,0,read x1,"movx a,@dptr ; jz +0x14"
0x0440,0x1718A,bank1,0xF18A,22,2,read x1,"movx a,@dptr ; jz +0x05"
0x0440,0x17198,bank1,0xF198,24,0,read x1,"movx a,@dptr ; jz +0x56"
0x0440,0x17220,bank1,0xF220,24,0,read x1,"movx a,@dptr ; jz +0x1c"
0x0440,0x1724D,bank1,0xF24D,23,1,read x1,"movx a,@dptr ; jz +0x1e"
0x0440,0x17275,bank1,0xF275,23,1,read x1,"movx a,@dptr ; jz +0x0d"
0x0440,0x172D5,bank1,0xF2D5,24,0,read x1,"movx a,@dptr ; cjne a,#0x05,+0x02"
0x0440,0x172FE,bank1,0xF2FE,24,0,read x1,"movx a,@dptr ; cjne a,#0x05,+0x02"
0x0440,0x17326,bank1,0xF326,24,0,read x1,"movx a,@dptr ; jz +0x07"
0x0440,0x1733B,bank1,0xF33B,24,0,read x1,"movx a,@dptr ; jz +0x07"
0x0440,0x17350,bank1,0xF350,24,0,read x1,"movx a,@dptr ; jz +0x07"
0x0442,0x09CAD,bank0,0x9CAD,24,0,read x1,"movx a,@dptr ; jnb acc.4,+0x06"
0x0442,0x0AD5E,bank0,0xAD5E,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xe7 ; movx @dptr,a"
0x0442,0x10313,bank1,0x8313,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xef ; movx @dptr,a"
0x0442,0x1031A,bank1,0x831A,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xf7 ; movx @dptr,a"
0x0442,0x10444,bank1,0x8444,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xef ; movx @dptr,a"
0x0442,0x1044B,bank1,0x844B,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xf7 ; movx @dptr,a ; ret"
0x0442,0x11F38,bank1,0x9F38,24,0,read x1,"movx a,@dptr ; anl a,#0x08 ; jnz +0x12"
