file_offset,region,runtime,opcode,target,target_offset,in_region,target_class,frame_onto,frame_over,calls_stub,calls_trampoline
0x0D1FA,bank0,0xD1FA,acall,0xD012,0x0D012,yes,other,1,23,,
0x0D1FF,bank0,0xD1FF,ajmp,0xD012,0x0D012,yes,other,1,23,,
0x0D205,bank0,0xD205,acall,0xD012,0x0D012,yes,other,1,23,,
0x0D220,bank0,0xD220,ajmp,0xD490,0x0D490,yes,other,0,24,,
0x0D25E,bank0,0xD25E,ajmp,0xD012,0x0D012,yes,other,1,23,,
0x0D2D7,bank0,0xD2D7,ajmp,0xD3E0,0x0D3E0,yes,other,1,23,,
0x0D2EC,bank0,0xD2EC,ajmp,0xD0F0,0x0D0F0,yes,other,1,23,,
0x0D402,bank0,0xD402,acall,0xD090,0x0D090,yes,other,1,23,,
0x0D436,bank0,0xD436,acall,0xD351,0x0D351,yes,entry,0,24,,
0x0D437,bank0,0xD437,acall,0xD2D4,0x0D2D4,yes,other,0,24,,
0x0D43D,bank0,0xD43D,acall,0xD4D4,0x0D4D4,yes,entry,22,2,,
0x0D45B,bank0,0xD45B,ajmp,0xD5D4,0x0D5D4,yes,entry,24,0,,
0x0D45D,bank0,0xD45D,acall,0xD6A2,0x0D6A2,yes,entry,24,0,,
0x0D493,bank0,0xD493,ajmp,0xD0F0,0x0D0F0,yes,other,0,24,,
0x0D49B,bank0,0xD49B,ajmp,0xD070,0x0D070,yes,other,0,24,,
0x0D4A0,bank0,0xD4A0,ajmp,0xD0E0,0x0D0E0,yes,other,1,23,,
0x0D4AC,bank0,0xD4AC,acall,0xD002,0x0D002,yes,entry,4,20,,
0x0D4B2,bank0,0xD4B2,acall,0xD006,0x0D006,yes,other,1,23,,
0x0D4FE,bank0,0xD4FE,ajmp,0xD012,0x0D012,yes,other,0,24,,
0x0D501,bank0,0xD501,acall,0xD4C2,0x0D4C2,yes,entry,0,24,,
0x0D52F,bank0,0xD52F,ajmp,0xD40A,0x0D40A,yes,other,0,24,,
0x0D578,bank0,0xD578,ajmp,0xD0F0,0x0D0F0,yes,other,0,24,,
0x0D5C3,bank0,0xD5C3,ajmp,0xD012,0x0D012,yes,other,0,24,,
0x0D5C6,bank0,0xD5C6,acall,0xD4C2,0x0D4C2,yes,entry,0,24,,
0x0D5D6,bank0,0xD5D6,ajmp,0xD074,0x0D074,yes,entry,0,24,,
0x0D5E0,bank0,0xD5E0,ajmp,0xD708,0x0D708,yes,other,0,24,,
0x0D5E9,bank0,0xD5E9,acall,0xD790,0x0D790,yes,other,0,24,,
0x0D5F1,bank0,0xD5F1,ajmp,0xD7E8,0x0D7E8,yes,other,0,24,,
0x0D64C,bank0,0xD64C,ajmp,0xD080,0x0D080,yes,other,1,23,,
0x0D655,bank0,0xD655,ajmp,0xD0F0,0x0D0F0,yes,other,0,24,,
0x0D675,bank0,0xD675,ajmp,0xD000,0x0D000,yes,other,1,23,,
0x0D679,bank0,0xD679,ajmp,0xD000,0x0D000,yes,other,1,23,,
0x0D67D,bank0,0xD67D,ajmp,0xD000,0x0D000,yes,other,1,23,,
0x0D681,bank0,0xD681,ajmp,0xD000,0x0D000,yes,other,1,23,,
0x0D6B7,bank0,0xD6B7,ajmp,0xD074,0x0D074,yes,entry,1,23,,
0x0D6BF,bank0,0xD6BF,ajmp,0xD0F0,0x0D0F0,yes,other,0,24,,
0x0D70A,bank0,0xD70A,ajmp,0xD07F,0x0D07F,yes,other,0,24,,
0x0D73B,bank0,0xD73B,acall,0xD722,0x0D722,yes,entry,1,23,,
0x0D74D,bank0,0xD74D,acall,0xD722,0x0D722,yes,entry,1,23,,
0x0D753,bank0,0xD753,acall,0xD0F0,0x0D0F0,yes,other,0,24,,
0x0D762,bank0,0xD762,ajmp,0xD702,0x0D702,yes,entry,0,24,,
0x0D778,bank0,0xD778,acall,0xD302,0x0D302,yes,other,1,23,,
0x0D78E,bank0,0xD78E,ajmp,0xD0E4,0x0D0E4,yes,other,1,23,,
0x0D79C,bank0,0xD79C,ajmp,0xD0F0,0x0D0F0,yes,other,0,24,,
0x0D7DB,bank0,0xD7DB,ajmp,0xD703,0x0D703,yes,entry,1,23,,
0x0D7EF,bank0,0xD7EF,ajmp,0xD009,0x0D009,yes,other,0,24,,
0x0D7FB,bank0,0xD7FB,ajmp,0xD01E,0x0D01E,yes,entry,0,24,,
0x0D825,bank0,0xD825,ajmp,0xD802,0x0D802,yes,other,0,24,,
0x0D82D,bank0,0xD82D,ajmp,0xD802,0x0D802,yes,other,2,22,,
0x0D83A,bank0,0xD83A,acall,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0D882,bank0,0xD882,ajmp,0xD893,0x0D893,yes,other,0,24,,
0x0D892,bank0,0xD892,ajmp,0xD822,0x0D822,yes,other,0,24,,
0x0D8A9,bank0,0xD8A9,ajmp,0xD812,0x0D812,yes,other,0,24,,
0x0D8D1,bank0,0xD8D1,ajmp,0xDF07,0x0DF07,yes,entry,0,24,,
0x0D8D8,bank0,0xD8D8,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0D8E0,bank0,0xD8E0,ajmp,0xDE74,0x0DE74,yes,entry,2,22,,
0x0D8FF,bank0,0xD8FF,ajmp,0xDCE0,0x0DCE0,yes,other,2,22,,
0x0D913,bank0,0xD913,ajmp,0xD8F0,0x0D8F0,yes,other,1,23,,
0x0D966,bank0,0xD966,acall,0xDFE0,0x0DFE0,yes,other,1,23,,
0x0D96D,bank0,0xD96D,ajmp,0xD800,0x0D800,yes,other,0,24,,
0x0D9E8,bank0,0xD9E8,ajmp,0xDEE7,0x0DEE7,yes,entry,0,24,,
0x0DA07,bank0,0xDA07,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DA1B,bank0,0xDA1B,ajmp,0xDE91,0x0DE91,yes,entry,0,24,,
0x0DA1C,bank0,0xDA1C,acall,0xDC7F,0x0DC7F,yes,entry,0,24,,
0x0DAA6,bank0,0xDAA6,ajmp,0xDE99,0x0DE99,yes,other,2,22,,
0x0DAE0,bank0,0xDAE0,ajmp,0xD893,0x0D893,yes,other,0,24,,
0x0DAE8,bank0,0xDAE8,ajmp,0xD893,0x0D893,yes,other,1,23,,
0x0DB50,bank0,0xDB50,ajmp,0xD893,0x0D893,yes,other,0,24,,
0x0DB5D,bank0,0xDB5D,ajmp,0xD893,0x0D893,yes,other,0,24,,
0x0DB73,bank0,0xDB73,ajmp,0xD893,0x0D893,yes,other,0,24,,
0x0DBAB,bank0,0xDBAB,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DBB7,bank0,0xDBB7,ajmp,0xD80E,0x0D80E,yes,other,1,23,,
0x0DBC4,bank0,0xDBC4,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DBD0,bank0,0xDBD0,ajmp,0xD80E,0x0D80E,yes,other,1,23,,
0x0DC20,bank0,0xDC20,ajmp,0xD874,0x0D874,yes,other,0,24,,
0x0DC30,bank0,0xDC30,ajmp,0xD874,0x0D874,yes,other,0,24,,
0x0DC42,bank0,0xDC42,ajmp,0xD874,0x0D874,yes,other,0,24,,
0x0DC53,bank0,0xDC53,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DC65,bank0,0xDC65,ajmp,0xD8F0,0x0D8F0,yes,other,1,23,,
0x0DC6C,bank0,0xDC6C,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DC73,bank0,0xDC73,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DC91,bank0,0xDC91,ajmp,0xD8F0,0x0D8F0,yes,other,1,23,,
0x0DC95,bank0,0xDC95,ajmp,0xD802,0x0D802,yes,other,0,24,,
0x0DCA6,bank0,0xDCA6,ajmp,0xD812,0x0D812,yes,other,0,24,,
0x0DCA9,bank0,0xDCA9,acall,0xDCC2,0x0DCC2,yes,other,0,24,,
0x0DCC2,bank0,0xDCC2,ajmp,0xD812,0x0D812,yes,other,0,24,,
0x0DCC5,bank0,0xDCC5,acall,0xDCC2,0x0DCC2,yes,other,0,24,,
0x0DCCC,bank0,0xDCCC,ajmp,0xD802,0x0D802,yes,other,0,24,,
0x0DCD1,bank0,0xDCD1,ajmp,0xD802,0x0D802,yes,other,0,24,,
0x0DCE2,bank0,0xDCE2,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DCF6,bank0,0xDCF6,ajmp,0xD802,0x0D802,yes,other,0,24,,
0x0DD02,bank0,0xDD02,ajmp,0xD812,0x0D812,yes,other,0,24,,
0x0DD05,bank0,0xDD05,acall,0xDCC2,0x0DCC2,yes,other,0,24,,
0x0DD0C,bank0,0xDD0C,ajmp,0xD802,0x0D802,yes,other,0,24,,
0x0DD18,bank0,0xDD18,ajmp,0xD812,0x0D812,yes,other,0,24,,
0x0DD1B,bank0,0xDD1B,acall,0xDCC2,0x0DCC2,yes,other,0,24,,
0x0DD2D,bank0,0xDD2D,acall,0xD9B4,0x0D9B4,yes,other,0,24,,
0x0DD85,bank0,0xDD85,ajmp,0xD812,0x0D812,yes,other,1,23,,
0x0DD9E,bank0,0xDD9E,acall,0xD814,0x0D814,yes,entry,0,24,,
0x0DDA1,bank0,0xDDA1,acall,0xD824,0x0D824,yes,entry,0,24,,
0x0DDBC,bank0,0xDDBC,acall,0xDB51,0x0DB51,yes,other,0,24,,
0x0DDBD,bank0,0xDDBD,acall,0xDADD,0x0DADD,yes,other,0,24,,
0x0DDC3,bank0,0xDDC3,ajmp,0xDCDD,0x0DCDD,yes,entry,1,23,,
0x0DDCE,bank0,0xDDCE,ajmp,0xD8B4,0x0D8B4,yes,other,23,1,,
0x0DE21,bank0,0xDE21,ajmp,0xD922,0x0D922,yes,entry,1,23,,
0x0DE6C,bank0,0xDE6C,acall,0xDFE0,0x0DFE0,yes,other,1,23,,
0x0DE80,bank0,0xDE80,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DE8D,bank0,0xDE8D,ajmp,0xD874,0x0D874,yes,other,0,24,,
0x0DEA1,bank0,0xDEA1,ajmp,0xD8F0,0x0D8F0,yes,other,2,22,,
0x0DECB,bank0,0xDECB,ajmp,0xDEE0,0x0DEE0,yes,other,1,23,,
0x0DEE9,bank0,0xDEE9,ajmp,0xD874,0x0D874,yes,other,0,24,,
0x0DF01,bank0,0xDF01,acall,0xDFEF,0x0DFEF,yes,other,0,24,,
0x0DF11,bank0,0xDF11,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DF1A,bank0,0xDF1A,ajmp,0xD8F0,0x0D8F0,yes,other,0,24,,
0x0DF31,bank0,0xDF31,ajmp,0xD822,0x0D822,yes,other,0,24,,
0x0DF48,bank0,0xDF48,ajmp,0xD822,0x0D822,yes,other,0,24,,
0x0DF60,bank0,0xDF60,ajmp,0xDEF0,0x0DEF0,yes,entry,2,22,,
0x0DF74,bank0,0xDF74,ajmp,0xD822,0x0D822,yes,other,0,24,,
0x0DF8C,bank0,0xDF8C,ajmp,0xDEF0,0x0DEF0,yes,entry,2,22,,
0x0DF9C,bank0,0xDF9C,ajmp,0xD822,0x0D822,yes,other,0,24,,
0x0DFE4,bank0,0xDFE4,ajmp,0xD815,0x0D815,yes,other,0,24,,
0x0E015,bank0,0xE015,ajmp,0xE015,0x0E015,yes,other,0,24,,
0x0E019,bank0,0xE019,ajmp,0xE1E0,0x0E1E0,yes,other,2,22,,
0x0E044,bank0,0xE044,ajmp,0xE6F0,0x0E6F0,yes,entry,2,22,,
0x0E052,bank0,0xE052,ajmp,0xE1EF,0x0E1EF,yes,entry,0,24,,
0x0E060,bank0,0xE060,ajmp,0xE0E5,0x0E0E5,yes,other,1,23,,
0x0E06E,bank0,0xE06E,ajmp,0xE505,0x0E505,yes,other,0,24,,
0x0E07B,bank0,0xE07B,ajmp,0xE749,0x0E749,yes,other,0,24,,
0x0E082,bank0,0xE082,acall,0xE0E5,0x0E0E5,yes,other,0,24,,
0x0E09F,bank0,0xE09F,acall,0xE0F0,0x0E0F0,yes,entry,0,24,,
0x0E0BD,bank0,0xE0BD,acall,0xE090,0x0E090,yes,other,1,23,,
0x0E0D5,bank0,0xE0D5,ajmp,0xE749,0x0E749,yes,other,0,24,,
0x0E0E7,bank0,0xE0E7,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E0EA,bank0,0xE0EA,acall,0xE4C2,0x0E4C2,yes,entry,0,24,,
0x0E100,bank0,0xE100,ajmp,0xE746,0x0E746,yes,other,1,23,,
0x0E123,bank0,0xE123,ajmp,0xE761,0x0E761,yes,entry,0,24,,
0x0E124,bank0,0xE124,ajmp,0xE302,0x0E302,yes,entry,0,24,,
0x0E126,bank0,0xE126,acall,0xE377,0x0E377,yes,other,1,23,,
0x0E141,bank0,0xE141,ajmp,0xE761,0x0E761,yes,entry,0,24,,
0x0E142,bank0,0xE142,ajmp,0xE312,0x0E312,yes,other,0,24,,
0x0E144,bank0,0xE144,acall,0xE377,0x0E377,yes,other,1,23,,
0x0E167,bank0,0xE167,ajmp,0xE093,0x0E093,yes,other,0,24,,
0x0E193,bank0,0xE193,acall,0xE0E0,0x0E0E0,yes,other,0,24,,
0x0E196,bank0,0xE196,ajmp,0xE0F0,0x0E0F0,yes,entry,0,24,,
0x0E1AF,bank0,0xE1AF,acall,0xE021,0x0E021,yes,entry,0,24,,
0x0E1B0,bank0,0xE1B0,ajmp,0xE1E0,0x0E1E0,yes,other,0,24,,
0x0E1B6,bank0,0xE1B6,acall,0xE020,0x0E020,yes,other,0,24,,
0x0E1C7,bank0,0xE1C7,acall,0xE0E0,0x0E0E0,yes,other,0,24,,
0x0E1CA,bank0,0xE1CA,ajmp,0xE0F0,0x0E0F0,yes,entry,0,24,,
0x0E1D6,bank0,0xE1D6,acall,0xE020,0x0E020,yes,other,0,24,,
0x0E1E3,bank0,0xE1E3,ajmp,0xE0F2,0x0E0F2,yes,other,0,24,,
0x0E1F2,bank0,0xE1F2,ajmp,0xE0C2,0x0E0C2,yes,entry,0,24,,
0x0E1F8,bank0,0xE1F8,acall,0xE020,0x0E020,yes,other,3,21,,
0x0E20C,bank0,0xE20C,ajmp,0xE0C2,0x0E0C2,yes,entry,0,24,,
0x0E210,bank0,0xE210,ajmp,0xE0F2,0x0E0F2,yes,other,2,22,,
0x0E219,bank0,0xE219,ajmp,0xE0F2,0x0E0F2,yes,other,1,23,,
0x0E22D,bank0,0xE22D,ajmp,0xE0C2,0x0E0C2,yes,entry,0,24,,
0x0E243,bank0,0xE243,acall,0xE020,0x0E020,yes,other,0,24,,
0x0E24F,bank0,0xE24F,acall,0xE021,0x0E021,yes,entry,0,24,,
0x0E250,bank0,0xE250,ajmp,0xE1E0,0x0E1E0,yes,other,0,24,,
0x0E270,bank0,0xE270,ajmp,0xE080,0x0E080,yes,entry,0,24,,
0x0E27C,bank0,0xE27C,acall,0xE074,0x0E074,yes,other,0,24,,
0x0E28D,bank0,0xE28D,ajmp,0xE7F1,0x0E7F1,yes,other,0,24,,
0x0E28E,bank0,0xE28E,acall,0xE790,0x0E790,yes,entry,0,24,,
0x0E2AD,bank0,0xE2AD,ajmp,0xE7D1,0x0E7D1,yes,other,0,24,,
0x0E2AE,bank0,0xE2AE,acall,0xE690,0x0E690,yes,entry,0,24,,
0x0E2CC,bank0,0xE2CC,ajmp,0xE7B2,0x0E7B2,yes,other,3,21,,
0x0E2DE,bank0,0xE2DE,ajmp,0xE590,0x0E590,yes,other,0,24,,
0x0E303,bank0,0xE303,acall,0xE021,0x0E021,yes,entry,0,24,,
0x0E304,bank0,0xE304,ajmp,0xE1E0,0x0E1E0,yes,other,0,24,,
0x0E30A,bank0,0xE30A,acall,0xE020,0x0E020,yes,other,0,24,,
0x0E311,bank0,0xE311,acall,0xE0E0,0x0E0E0,yes,other,0,24,,
0x0E314,bank0,0xE314,ajmp,0xE0F0,0x0E0F0,yes,entry,0,24,,
0x0E326,bank0,0xE326,acall,0xE1E0,0x0E1E0,yes,other,0,24,,
0x0E34C,bank0,0xE34C,acall,0xE1EE,0x0E1EE,yes,other,0,24,,
0x0E3EB,bank0,0xE3EB,ajmp,0xE070,0x0E070,yes,entry,0,24,,
0x0E406,bank0,0xE406,acall,0xE741,0x0E741,yes,entry,0,24,,
0x0E407,bank0,0xE407,ajmp,0xE290,0x0E290,yes,other,0,24,,
0x0E413,bank0,0xE413,acall,0xE741,0x0E741,yes,entry,0,24,,
0x0E414,bank0,0xE414,ajmp,0xE290,0x0E290,yes,other,1,23,,
0x0E42E,bank0,0xE42E,ajmp,0xE009,0x0E009,yes,other,0,24,,
0x0E434,bank0,0xE434,acall,0xE70F,0x0E70F,yes,other,0,24,,
0x0E4B4,bank0,0xE4B4,acall,0xE70F,0x0E70F,yes,other,0,24,,
0x0E4D2,bank0,0xE4D2,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E4E5,bank0,0xE4E5,ajmp,0xE0F0,0x0E0F0,yes,entry,0,24,,
0x0E4FC,bank0,0xE4FC,ajmp,0xE022,0x0E022,yes,other,2,22,,
0x0E4FF,bank0,0xE4FF,acall,0xE751,0x0E751,yes,other,0,24,,
0x0E500,bank0,0xE500,acall,0xE214,0x0E214,yes,other,0,24,,
0x0E507,bank0,0xE507,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E509,bank0,0xE509,acall,0xE707,0x0E707,yes,other,1,23,,
0x0E511,bank0,0xE511,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E519,bank0,0xE519,ajmp,0xE022,0x0E022,yes,other,0,24,,
0x0E51F,bank0,0xE51F,acall,0xE751,0x0E751,yes,other,0,24,,
0x0E520,bank0,0xE520,acall,0xE274,0x0E274,yes,other,0,24,,
0x0E52A,bank0,0xE52A,acall,0xE708,0x0E708,yes,other,0,24,,
0x0E532,bank0,0xE532,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E53A,bank0,0xE53A,ajmp,0xE022,0x0E022,yes,other,0,24,,
0x0E552,bank0,0xE552,acall,0xE707,0x0E707,yes,other,0,24,,
0x0E563,bank0,0xE563,ajmp,0xE022,0x0E022,yes,other,0,24,,
0x0E569,bank0,0xE569,acall,0xE759,0x0E759,yes,entry,0,24,,
0x0E579,bank0,0xE579,acall,0xE560,0x0E560,yes,other,0,24,,
0x0E58B,bank0,0xE58B,ajmp,0xE612,0x0E612,yes,other,0,24,,
0x0E58E,bank0,0xE58E,acall,0xE560,0x0E560,yes,other,0,24,,
0x0E598,bank0,0xE598,acall,0xE3F0,0x0E3F0,yes,other,1,23,,
0x0E59C,bank0,0xE59C,acall,0xE260,0x0E260,yes,other,0,24,,
0x0E5A4,bank0,0xE5A4,ajmp,0xE022,0x0E022,yes,other,1,23,,
0x0E5AA,bank0,0xE5AA,acall,0xE759,0x0E759,yes,entry,0,24,,
0x0E5B2,bank0,0xE5B2,ajmp,0xE07A,0x0E07A,yes,entry,0,24,,
0x0E5C4,bank0,0xE5C4,acall,0xE751,0x0E751,yes,other,0,24,,
0x0E5C5,bank0,0xE5C5,acall,0xE274,0x0E274,yes,other,0,24,,
0x0E5D1,bank0,0xE5D1,acall,0xE708,0x0E708,yes,other,0,24,,
0x0E5D9,bank0,0xE5D9,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E5E1,bank0,0xE5E1,ajmp,0xE022,0x0E022,yes,other,0,24,,
0x0E5EC,bank0,0xE5EC,acall,0xE759,0x0E759,yes,entry,0,24,,
0x0E5F9,bank0,0xE5F9,acall,0xE751,0x0E751,yes,other,0,24,,
0x0E5FA,bank0,0xE5FA,acall,0xE274,0x0E274,yes,other,0,24,,
0x0E602,bank0,0xE602,acall,0xE707,0x0E707,yes,other,0,24,,
0x0E60A,bank0,0xE60A,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E612,bank0,0xE612,ajmp,0xE022,0x0E022,yes,other,0,24,,
0x0E61D,bank0,0xE61D,acall,0xE759,0x0E759,yes,entry,0,24,,
0x0E642,bank0,0xE642,ajmp,0xE703,0x0E703,yes,entry,0,24,,
0x0E645,bank0,0xE645,ajmp,0xE022,0x0E022,yes,other,0,24,,
0x0E668,bank0,0xE668,ajmp,0xE703,0x0E703,yes,entry,0,24,,
0x0E66B,bank0,0xE66B,ajmp,0xE022,0x0E022,yes,other,0,24,,
0x0E69E,bank0,0xE69E,ajmp,0xE0F0,0x0E0F0,yes,entry,0,24,,
0x0E6AC,bank0,0xE6AC,ajmp,0xE022,0x0E022,yes,other,1,23,,
0x0E6C1,bank0,0xE6C1,acall,0xE2F0,0x0E2F0,yes,other,1,23,,
0x0E6CF,bank0,0xE6CF,acall,0xE274,0x0E274,yes,other,1,23,,
0x0E6D4,bank0,0xE6D4,acall,0xE77E,0x0E77E,yes,entry,0,24,,
0x0E6F1,bank0,0xE6F1,acall,0xE789,0x0E789,yes,other,0,24,,
0x0E6FA,bank0,0xE6FA,acall,0xE2E0,0x0E2E0,yes,other,2,22,,
0x0E718,bank0,0xE718,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E724,bank0,0xE724,acall,0xE2E0,0x0E2E0,yes,other,3,21,,
0x0E73B,bank0,0xE73B,acall,0xE2E0,0x0E2E0,yes,other,2,22,,
0x0E74E,bank0,0xE74E,acall,0xE77E,0x0E77E,yes,entry,0,24,,
0x0E762,bank0,0xE762,acall,0xE789,0x0E789,yes,other,0,24,,
0x0E76B,bank0,0xE76B,acall,0xE2E0,0x0E2E0,yes,other,2,22,,
0x0E789,bank0,0xE789,ajmp,0xE012,0x0E012,yes,other,0,24,,
0x0E792,bank0,0xE792,acall,0xE2E0,0x0E2E0,yes,other,1,23,,
0x0E7A9,bank0,0xE7A9,acall,0xE2F0,0x0E2F0,yes,other,1,23,,
0x0E7AD,bank0,0xE7AD,acall,0xE2E0,0x0E2E0,yes,other,1,23,,
0x0E7C5,bank0,0xE7C5,ajmp,0xE022,0x0E022,yes,other,0,24,,
0x0E7EC,bank0,0xE7EC,acall,0xE274,0x0E274,yes,other,1,23,,
0x0E7F8,bank0,0xE7F8,acall,0xE2E0,0x0E2E0,yes,other,1,23,,
0x0E815,bank0,0xE815,acall,0xEF07,0x0EF07,yes,other,0,24,,
0x0E82E,bank0,0xE82E,ajmp,0xE812,0x0E812,yes,other,0,24,,
0x0E83A,bank0,0xE83A,acall,0xE890,0x0E890,yes,entry,0,24,,
0x0E83D,bank0,0xE83D,acall,0xEAE0,0x0EAE0,yes,entry,2,22,,
0x0E84B,bank0,0xE84B,acall,0xE9E4,0x0E9E4,yes,other,0,24,,
0x0E852,bank0,0xE852,acall,0xEAE0,0x0EAE0,yes,entry,1,23,,
0x0E87C,bank0,0xE87C,acall,0xEE90,0x0EE90,yes,entry,0,24,,
0x0E87F,bank0,0xE87F,acall,0xEAE0,0x0EAE0,yes,entry,3,21,,
0x0E88E,bank0,0xE88E,ajmp,0xE822,0x0E822,yes,other,1,23,,
0x0E89A,bank0,0xE89A,acall,0xEB3C,0x0EB3C,yes,other,2,22,,
0x0E8B8,bank0,0xE8B8,acall,0xEB1C,0x0EB1C,yes,other,2,22,,
0x0E8BF,bank0,0xE8BF,ajmp,0xE822,0x0E822,yes,other,0,24,,
0x0E8D2,bank0,0xE8D2,acall,0xEF08,0x0EF08,yes,entry,0,24,,
0x0E8DA,bank0,0xE8DA,ajmp,0xE812,0x0E812,yes,other,0,24,,
0x0E8E2,bank0,0xE8E2,ajmp,0xE822,0x0E822,yes,other,0,24,,
0x0E8E8,bank0,0xE8E8,acall,0xEF16,0x0EF16,yes,other,0,24,,
0x0E91B,bank0,0xE91B,ajmp,0xE8E5,0x0E8E5,yes,other,0,24,,
0x0E91D,bank0,0xE91D,ajmp,0xE8E5,0x0E8E5,yes,other,1,23,,
0x0E91F,bank0,0xE91F,ajmp,0xE8EA,0x0E8EA,yes,entry,2,22,,
0x0E92A,bank0,0xE92A,ajmp,0xE8E5,0x0E8E5,yes,other,0,24,,
0x0E92C,bank0,0xE92C,ajmp,0xE8E5,0x0E8E5,yes,other,1,23,,
0x0E92E,bank0,0xE92E,ajmp,0xE8EB,0x0E8EB,yes,other,2,22,,
0x0E939,bank0,0xE939,ajmp,0xE8E5,0x0E8E5,yes,other,0,24,,
0x0E93B,bank0,0xE93B,ajmp,0xE8E5,0x0E8E5,yes,other,1,23,,
0x0E93D,bank0,0xE93D,ajmp,0xE8E8,0x0E8E8,yes,other,2,22,,
0x0E947,bank0,0xE947,ajmp,0xE8E5,0x0E8E5,yes,other,0,24,,
0x0E949,bank0,0xE949,ajmp,0xE8E5,0x0E8E5,yes,other,1,23,,
0x0E94B,bank0,0xE94B,ajmp,0xE830,0x0E830,yes,other,2,22,,
0x0E95A,bank0,0xE95A,acall,0xEF18,0x0EF18,yes,other,0,24,,
0x0E968,bank0,0xE968,acall,0xEF16,0x0EF16,yes,other,1,23,,
0x0E96C,bank0,0xE96C,ajmp,0xEA74,0x0EA74,yes,other,1,23,,
0x0E984,bank0,0xE984,ajmp,0xE81C,0x0E81C,yes,entry,0,24,,
0x0E98E,bank0,0xE98E,acall,0xEF61,0x0EF61,yes,other,0,24,,
0x0E98F,bank0,0xE98F,ajmp,0xEB12,0x0EB12,yes,entry,0,24,,
0x0E991,bank0,0xE991,acall,0xEF6D,0x0EF6D,yes,entry,1,23,,
0x0E996,bank0,0xE996,acall,0xEF0F,0x0EF0F,yes,other,1,23,,
0x0E9A2,bank0,0xE9A2,acall,0xEF65,0x0EF65,yes,entry,0,24,,
0x0E9A5,bank0,0xE9A5,acall,0xEF6D,0x0EF6D,yes,entry,1,23,,
0x0E9AA,bank0,0xE9AA,acall,0xEF0F,0x0EF0F,yes,other,1,23,,
0x0E9B3,bank0,0xE9B3,acall,0xEF61,0x0EF61,yes,other,0,24,,
0x0E9B4,bank0,0xE9B4,ajmp,0xEB12,0x0EB12,yes,entry,2,22,,
0x0E9B6,bank0,0xE9B6,acall,0xEF6D,0x0EF6D,yes,entry,3,21,,
0x0E9BB,bank0,0xE9BB,acall,0xEF0F,0x0EF0F,yes,other,1,23,,
0x0E9D2,bank0,0xE9D2,acall,0xEF18,0x0EF18,yes,other,0,24,,
0x0E9ED,bank0,0xE9ED,acall,0xEF16,0x0EF16,yes,other,0,24,,
0x0EA04,bank0,0xEA04,ajmp,0xEFF0,0x0EFF0,yes,other,2,22,,
0x0EA3A,bank0,0xEA3A,ajmp,0xE812,0x0E812,yes,other,1,23,,
0x0EA42,bank0,0xEA42,ajmp,0xE822,0x0E822,yes,other,0,24,,
0x0EA50,bank0,0xEA50,acall,0xED12,0x0ED12,yes,entry,1,23,,
0x0EA58,bank0,0xEA58,ajmp,0xE822,0x0E822,yes,other,0,24,,
0x0EA5E,bank0,0xEA5E,acall,0xEF21,0x0EF21,yes,other,0,24,,
0x0EA5F,bank0,0xEA5F,ajmp,0xE974,0x0E974,yes,other,0,24,,
0x0EA61,bank0,0xEA61,ajmp,0xE812,0x0E812,yes,other,1,23,,
0x0EA63,bank0,0xEA63,acall,0xEF77,0x0EF77,yes,other,2,22,,
0x0EA68,bank0,0xEA68,ajmp,0xEC12,0x0EC12,yes,entry,1,23,,
0x0EA6A,bank0,0xEA6A,acall,0xEF28,0x0EF28,yes,entry,2,22,,
0x0EA73,bank0,0xEA73,ajmp,0xE822,0x0E822,yes,other,0,24,,
0x0EA87,bank0,0xEA87,ajmp,0xE812,0x0E812,yes,other,2,22,,
0x0EA8F,bank0,0xEA8F,ajmp,0xE822,0x0E822,yes,other,0,24,,
0x0EA95,bank0,0xEA95,acall,0xEF89,0x0EF89,yes,other,0,24,,
0x0EAA0,bank0,0xEAA0,ajmp,0xE812,0x0E812,yes,other,0,24,,
0x0EAA8,bank0,0xEAA8,ajmp,0xE822,0x0E822,yes,other,0,24,,
