construction_id,access_id,row_kind,methods,anchors,construction_runtime,construction_file,context,matched_bytes,frame_start,frame_onto,frame_over,effective_base,destination,terms,semantics,consumer_runtime,consumer_file,direction,status,stop_reason,stop_runtime,stop_file
template:0x56D0@body,template:0x56D0@body/0x56DA@body,body-evidence,overlapping-add-suffix template-scan,0x256CA 0x256CB 0x256CC 0x256CD 0x256D0 0x256D1,0x56D0,0x256D0,,a4246ff582e43408f583,0x256CA,22,2,0x086F,DPTR,DPTR ← 0x086F + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x56DA,0x256DA,read,decoded-candidate,return-consumption-not-established,0x56DB,0x256DB
template:0x56D1@0x2BE1>0x56D1,template:0x56D1@0x2BE1>0x56D1/0x56DA@0x2BE1>0x56D1,access,direct-handoff,0x22BE1,0x56D1,0x256D1,0x2BE1>0x56D1,246ff582e43408f583,0x22BE1,24,0,0x086F,DPTR,DPTR ← 0x086F + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x56DA,0x256DA,read,decoded-candidate,unsupported-instruction,0x2BE4,0x22BE4
template:0x56D1@0x2C06>0x56D1,template:0x56D1@0x2C06>0x56D1/0x56DA@0x2C06>0x56D1,access,direct-handoff,0x22C06,0x56D1,0x256D1,0x2C06>0x56D1,246ff582e43408f583,0x22C06,24,0,0x086F,DPTR,DPTR ← 0x086F + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x56DA,0x256DA,read,decoded-candidate,unsupported-instruction,0x2C09,0x22C09
template:0x56D1@0x2C9F>0x56D1,template:0x56D1@0x2C9F>0x56D1/0x56DA@0x2C9F>0x56D1,access,direct-handoff,0x22C9F,0x56D1,0x256D1,0x2C9F>0x56D1,246ff582e43408f583,0x22C9F,24,0,0x086F,DPTR,DPTR ← 0x086F + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x56DA,0x256DA,read,decoded-candidate,unsupported-branch,0x2CA2,0x22CA2
template:0x56D1@0x2D08>0x56D1,template:0x56D1@0x2D08>0x56D1/0x56DA@0x2D08>0x56D1,access,direct-handoff,0x22D08,0x56D1,0x256D1,0x2D08>0x56D1,246ff582e43408f583,0x22D08,24,0,0x086F,DPTR,DPTR ← 0x086F + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x56DA,0x256DA,read,decoded-candidate,unsupported-instruction,0x2D0B,0x22D0B
template:0x56D1@0x2D58>0x56D1,template:0x56D1@0x2D58>0x56D1/0x56DA@0x2D58>0x56D1,access,direct-handoff,0x22D58,0x56D1,0x256D1,0x2D58>0x56D1,246ff582e43408f583,0x22D58,24,0,0x086F,DPTR,DPTR ← 0x086F + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x56DA,0x256DA,read,decoded-candidate,unsupported-instruction,0x2D5B,0x22D5B
template:0x56E0@0x8C92>0x56DC,template:0x56E0@0x8C92>0x56DC/none,construction-only,direct-handoff overlapping-add-suffix,0x28C92,0x56E0,0x256E0,0x8C92>0x56DC,a424d7f582e43408f583,0x28C92,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@0xAFDD>0x56DC,template:0x56E0@0xAFDD>0x56DC/none,construction-only,direct-handoff overlapping-add-suffix,0x2AFDD,0x56E0,0x256E0,0xAFDD>0x56DC,a424d7f582e43408f583,0x2AFDD,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@0xB012>0x56DD,template:0x56E0@0xB012>0x56DD/none,construction-only,direct-handoff overlapping-add-suffix,0x2B00E 0x2B011 0x2B012,0x56E0,0x256E0,0xB012>0x56DD,a424d7f582e43408f583,0x2B00E,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@0xB403>0xB012;0xB012>0x56DD,template:0x56E0@0xB403>0xB012;0xB012>0x56DD/none,construction-only,direct-handoff overlapping-add-suffix,0x2B403,0x56E0,0x256E0,0xB403>0xB012;0xB012>0x56DD,a424d7f582e43408f583,0x2B403,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@0xB50C>0x56DC,template:0x56E0@0xB50C>0x56DC/none,construction-only,direct-handoff overlapping-add-suffix,0x2B50C,0x56E0,0x256E0,0xB50C>0x56DC,a424d7f582e43408f583,0x2B50C,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@0xB527>0x56DD,template:0x56E0@0xB527>0x56DD/none,construction-only,direct-handoff overlapping-add-suffix,0x2B523 0x2B526 0x2B527,0x56E0,0x256E0,0xB527>0x56DD,a424d7f582e43408f583,0x2B523,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@0xB5EF>0xB012;0xB012>0x56DD,template:0x56E0@0xB5EF>0xB012;0xB012>0x56DD/none,construction-only,direct-handoff overlapping-add-suffix,0x2B5EF,0x56E0,0x256E0,0xB5EF>0xB012;0xB012>0x56DD,a424d7f582e43408f583,0x2B5EF,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@0xB5FB>0xB012;0xB012>0x56DD,template:0x56E0@0xB5FB>0xB012;0xB012>0x56DD/none,construction-only,direct-handoff overlapping-add-suffix,0x2B5FB,0x56E0,0x256E0,0xB5FB>0xB012;0xB012>0x56DD,a424d7f582e43408f583,0x2B5FB,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@0xD6F8>0x56DC,template:0x56E0@0xD6F8>0x56DC/none,construction-only,direct-handoff overlapping-add-suffix,0x2D6F8,0x56E0,0x256E0,0xD6F8>0x56DC,a424d7f582e43408f583,0x2D6F8,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E0@body,template:0x56E0@body/none,body-evidence,overlapping-add-suffix template-scan,0x256DC 0x256DD 0x256E0 0x256E1,0x56E0,0x256E0,,a424d7f582e43408f583,0x256DC,22,2,0x08D7,DPTR,DPTR ← 0x08D7 + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E1@0xAFA8>0x56E1,template:0x56E1@0xAFA8>0x56E1/none,construction-only,direct-handoff,0x2AFA8,0x56E1,0x256E1,0xAFA8>0x56E1,24d7f582e43408f583,0x2AFA8,24,0,0x08D7,DPTR,DPTR ← 0x08D7 + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56E1@0xB4E1>0x56E1,template:0x56E1@0xB4E1>0x56E1/none,construction-only,direct-handoff,0x2B4E1,0x56E1,0x256E1,0xB4E1>0x56E1,24d7f582e43408f583,0x2B4E1,24,0,0x08D7,DPTR,DPTR ← 0x08D7 + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unmodelled-handoff,0x56EA,0x256EA
template:0x56F4@0x33E5>0xF5C3;0xF5C4>0x56F1,template:0x56F4@0x33E5>0xF5C3;0xF5C4>0x56F1/0xF5C7@0x33E5>0xF5C3,access,direct-handoff overlapping-add-suffix,0x233E5,0x56F4,0x256F4,0x33E5>0xF5C3;0xF5C4>0x56F1,a4246ef582e43408f583,0x233E5,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF5C7,0x2F5C7,read,decoded-candidate,unsupported-branch,0xF5C8,0x2F5C8
template:0x56F4@0x6154>0xF5C3;0xF5C4>0x56F1,template:0x56F4@0x6154>0xF5C3;0xF5C4>0x56F1/0xF5C7@0x6154>0xF5C3,access,direct-handoff overlapping-add-suffix,0x26154,0x56F4,0x256F4,0x6154>0xF5C3;0xF5C4>0x56F1,a4246ef582e43408f583,0x26154,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF5C7,0x2F5C7,read,decoded-candidate,unsupported-branch,0xF5C8,0x2F5C8
template:0x56F4@0x6168>0xF5C3;0xF5C4>0x56F1,template:0x56F4@0x6168>0xF5C3;0xF5C4>0x56F1/0xF5C7@0x6168>0xF5C3,access,direct-handoff overlapping-add-suffix,0x26168,0x56F4,0x256F4,0x6168>0xF5C3;0xF5C4>0x56F1,a4246ef582e43408f583,0x26168,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF5C7,0x2F5C7,read,decoded-candidate,unsupported-branch,0xF5C8,0x2F5C8
template:0x56F4@0x864A>0xF5C3;0xF5C4>0x56F1,template:0x56F4@0x864A>0xF5C3;0xF5C4>0x56F1/0xF5C7@0x864A>0xF5C3,access,direct-handoff overlapping-add-suffix,0x2864A,0x56F4,0x256F4,0x864A>0xF5C3;0xF5C4>0x56F1,a4246ef582e43408f583,0x2864A,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF5C7,0x2F5C7,read,decoded-candidate,unsupported-branch,0xF5C8,0x2F5C8
template:0x56F4@0x9E8F>0xF5C3;0xF5C4>0x56F1,template:0x56F4@0x9E8F>0xF5C3;0xF5C4>0x56F1/0xF5C7@0x9E8F>0xF5C3,access,direct-handoff overlapping-add-suffix,0x29E8C 0x29E8E 0x29E8F,0x56F4,0x256F4,0x9E8F>0xF5C3;0xF5C4>0x56F1,a4246ef582e43408f583,0x29E8C,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF5C7,0x2F5C7,read,decoded-candidate,unsupported-branch,0xF5C8,0x2F5C8
template:0x56F4@0x9F06>0x56F1,template:0x56F4@0x9F06>0x56F1/0x9F09@body,access,direct-handoff overlapping-add-suffix,0x29F05 0x29F06,0x56F4,0x256F4,0x9F06>0x56F1,a4246ef582e43408f583,0x29F05,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R6×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x9F09,0x29F09,read,decoded-candidate,unsupported-instruction,0x9F0A,0x29F0A
template:0x56F4@0x9FB2>0x56F1,template:0x56F4@0x9FB2>0x56F1/0x9FB6@body,access,direct-handoff overlapping-add-suffix,0x29FB1 0x29FB2,0x56F4,0x256F4,0x9FB2>0x56F1,a4246ef582e43408f583,0x29FB1,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x9FB6,0x29FB6,write,decoded-candidate,unsupported-instruction,0x9FB7,0x29FB7
template:0x56F4@0xA31D>0x56ED,template:0x56F4@0xA31D>0x56ED/0xA321@body,access,direct-handoff overlapping-add-suffix,0x2A31D,0x56F4,0x256F4,0xA31D>0x56ED,a4246ef582e43408f583,0x2A31D,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xA321,0x2A321,write,decoded-candidate,unsupported-branch,0xA322,0x2A322
template:0x56F4@0xA324>0x56ED,template:0x56F4@0xA324>0x56ED/0xA329@body,access,direct-handoff overlapping-add-suffix,0x2A324,0x56F4,0x256F4,0xA324>0x56ED,a4246ef582e43408f583,0x2A324,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xA329,0x2A329,write,decoded-candidate,unmodelled-handoff,0xA32A,0x2A32A
template:0x56F4@0xCA94>0x56F1,template:0x56F4@0xCA94>0x56F1/0xCA98@body,access,direct-handoff overlapping-add-suffix,0x2CA94,0x56F4,0x256F4,0xCA94>0x56F1,a4246ef582e43408f583,0x2CA94,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xCA98,0x2CA98,write,decoded-candidate,return-consumption-not-established,0xCAA0,0x2CAA0
template:0x56F4@0xDABE>0x56F1,template:0x56F4@0xDABE>0x56F1/0xDAC1@body,access,direct-handoff overlapping-add-suffix,0x2DABD 0x2DABE,0x56F4,0x256F4,0xDABE>0x56F1,a4246ef582e43408f583,0x2DABD,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R6×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xDAC1,0x2DAC1,read,decoded-candidate,unsupported-instruction,0xDAC2,0x2DAC2
template:0x56F4@0xF5C4>0x56F1,template:0x56F4@0xF5C4>0x56F1/0xF5C7@body,access,direct-handoff overlapping-add-suffix,0x2F5C3 0x2F5C4,0x56F4,0x256F4,0xF5C4>0x56F1,a4246ef582e43408f583,0x2F5C3,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF5C7,0x2F5C7,read,decoded-candidate,unsupported-branch,0xF5C8,0x2F5C8
template:0x56F4@body,template:0x56F4@body/none,body-evidence,overlapping-add-suffix template-scan,0x256ED 0x256F0 0x256F1 0x256F4 0x256F5,0x56F4,0x256F4,,a4246ef582e43408f583,0x256ED,22,2,0x086E,DPTR,DPTR ← 0x086E + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0x56FE,0x256FE
template:0x56F5@0x57E5>0x56F5,template:0x56F5@0x57E5>0x56F5/none,construction-only,direct-handoff,0x257E5,0x56F5,0x256F5,0x57E5>0x56F5,246ef582e43408f583,0x257E5,24,0,0x086E,DPTR,DPTR ← 0x086E + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unsupported-instruction,0x57E7,0x257E7
template:0x56F5@0x9F41>0x56F5,template:0x56F5@0x9F41>0x56F5/0x5700@0x9F44>0x56FF,access,direct-handoff,0x29F41,0x56F5,0x256F5,0x9F41>0x56F5,246ef582e43408f583,0x29F41,24,0,0x086E,DPTR,DPTR ← 0x086E + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x5700,0x25700,write,decoded-candidate,unsupported-instruction,0x9F48,0x29F48
template:0x56F5@0x9F7E>0x56F5,template:0x56F5@0x9F7E>0x56F5/0x5700@0x9F81>0x56FF,access,direct-handoff,0x29F7E,0x56F5,0x256F5,0x9F7E>0x56F5,246ef582e43408f583,0x29F7E,24,0,0x086E,DPTR,DPTR ← 0x086E + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x5700,0x25700,write,decoded-candidate,unsupported-instruction,0x9F85,0x29F85
template:0x56F5@0xCA26>0x56F5,template:0x56F5@0xCA26>0x56F5/0xCA29@body,access,direct-handoff,0x2CA26,0x56F5,0x256F5,0xCA26>0x56F5,246ef582e43408f583,0x2CA26,24,0,0x086E,DPTR,DPTR ← 0x086E + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xCA29,0x2CA29,read,decoded-candidate,unsupported-instruction,0xCA32,0x2CA32
template:0x5705@0x9EB7>0x5702,template:0x5705@0x9EB7>0x5702/0x9EBA@body,access,direct-handoff overlapping-add-suffix,0x29EB3 0x29EB6 0x29EB7,0x5705,0x25705,0x9EB7>0x5702,a4249af582e43408f583,0x29EB3,22,2,0x089A,DPTR,DPTR ← 0x089A + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x9EBA,0x29EBA,read,decoded-candidate,unsupported-branch,0x9EBB,0x29EBB
template:0x5705@0x9EF9>0x5701,template:0x5705@0x9EF9>0x5701/0x9EFC@body,access,direct-handoff overlapping-add-suffix,0x29EF9,0x5705,0x25705,0x9EF9>0x5701,a4249af582e43408f583,0x29EF9,22,2,0x089A,DPTR,DPTR ← 0x089A + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x9EFC,0x29EFC,read,decoded-candidate,unmodelled-handoff,0x9F00,0x29F00
template:0x5705@0x9F44>0x56FF,template:0x5705@0x9F44>0x56FF/0x9F47@body,access,direct-handoff overlapping-add-suffix,0x29F41 0x29F44,0x5705,0x25705,0x9F44>0x56FF,a4249af582e43408f583,0x29F41 0x29F44,22,2,0x089A,DPTR,DPTR ← 0x089A + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x9F47,0x29F47,read,decoded-candidate,unsupported-instruction,0x9F48,0x29F48
template:0x5705@0x9F81>0x56FF,template:0x5705@0x9F81>0x56FF/0x9F84@body,access,direct-handoff overlapping-add-suffix,0x29F7E 0x29F81,0x5705,0x25705,0x9F81>0x56FF,a4249af582e43408f583,0x29F7E 0x29F81,22,2,0x089A,DPTR,DPTR ← 0x089A + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x9F84,0x29F84,read,decoded-candidate,unsupported-instruction,0x9F85,0x29F85
template:0x5705@0xA2D4>0x5702,template:0x5705@0xA2D4>0x5702/0xA2D8@body,access,direct-handoff overlapping-add-suffix,0x2A2D3 0x2A2D4,0x5705,0x25705,0xA2D4>0x5702,a4249af582e43408f583,0x2A2D3,22,2,0x089A,DPTR,DPTR ← 0x089A + low8(R3×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xA2D8,0x2A2D8,write,decoded-candidate,unmodelled-handoff,0xA2DC,0x2A2DC
template:0x5705@body,template:0x5705@body/none,body-evidence,overlapping-add-suffix template-scan,0x256FF 0x25700 0x25701 0x25702 0x25705 0x25706,0x5705,0x25705,,a4249af582e43408f583,0x256FF,22,2,0x089A,DPTR,DPTR ← 0x089A + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0x570F,0x2570F
template:0x5706@0x9EF2>0x5706,template:0x5706@0x9EF2>0x5706/0x9EF5@body,access,direct-handoff,0x29EF2,0x5706,0x25706,0x9EF2>0x5706,249af582e43408f583,0x29EF2,24,0,0x089A,DPTR,DPTR ← 0x089A + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x9EF5,0x29EF5,read,decoded-candidate,unsupported-instruction,0x9EF6,0x29EF6
template:0x5706@0x9FAB>0x5706,template:0x5706@0x9FAB>0x5706/0x9FAE@body,access,direct-handoff,0x29FAB,0x5706,0x25706,0x9FAB>0x5706,249af582e43408f583,0x29FAB,24,0,0x089A,DPTR,DPTR ← 0x089A + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x9FAE,0x29FAE,read,decoded-candidate,unsupported-branch,0x9FAF,0x29FAF
template:0x573F@0xA252>0x573C,template:0x573F@0xA252>0x573C/0x5749@0xA252>0x573C,access,direct-handoff overlapping-add-suffix,0x2A24E 0x2A251 0x2A252,0x573F,0x2573F,0xA252>0x573C,a424f4f582e43408f583,0x2A24E,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x5749,0x25749,read,decoded-candidate,unsupported-branch,0xA255,0x2A255
template:0x573F@body,template:0x573F@body/0x5749@body,body-evidence,overlapping-add-suffix template-scan,0x2573C 0x2573F 0x25740,0x573F,0x2573F,,a424f4f582e43408f583,0x2573C,24,0,0x08F4,DPTR,DPTR ← 0x08F4 + low8(A×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x5749,0x25749,read,decoded-candidate,return-consumption-not-established,0x574A,0x2574A
template:0x5764@0xAFB3>0x5760,template:0x5764@0xAFB3>0x5760/0x576E@0xAFB3>0x5760,access,direct-handoff overlapping-add-suffix,0x2AFB3,0x5764,0x25764,0xAFB3>0x5760,a42489f582e43408f583,0x2AFB3,22,2,0x0889,DPTR,DPTR ← 0x0889 + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x576E,0x2576E,read,decoded-candidate,unsupported-branch,0xAFB6,0x2AFB6
template:0x5764@0xB4E9>0x5760,template:0x5764@0xB4E9>0x5760/0x576E@0xB4E9>0x5760,access,direct-handoff overlapping-add-suffix,0x2B4E9,0x5764,0x25764,0xB4E9>0x5760,a42489f582e43408f583,0x2B4E9,22,2,0x0889,DPTR,DPTR ← 0x0889 + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x576E,0x2576E,read,decoded-candidate,unsupported-branch,0xB4EC,0x2B4EC
template:0x5764@body,template:0x5764@body/0x576E@body,body-evidence,overlapping-add-suffix template-scan,0x25760 0x25761 0x25764 0x25765,0x5764,0x25764,,a42489f582e43408f583,0x25760,22,2,0x0889,DPTR,DPTR ← 0x0889 + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x576E,0x2576E,read,decoded-candidate,return-consumption-not-established,0x576F,0x2576F
template:0x5765@0x8C85>0x5765,template:0x5765@0x8C85>0x5765/0x576E@0x8C85>0x5765,access,direct-handoff,0x28C85,0x5765,0x25765,0x8C85>0x5765,2489f582e43408f583,0x28C85,24,0,0x0889,DPTR,DPTR ← 0x0889 + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x576E,0x2576E,read,decoded-candidate,unsupported-instruction,0x8C88,0x28C88
template:0x5765@0xAFC6>0x5765,template:0x5765@0xAFC6>0x5765/0x576E@0xAFC6>0x5765,access,direct-handoff,0x2AFC6,0x5765,0x25765,0xAFC6>0x5765,2489f582e43408f583,0x2AFC6,24,0,0x0889,DPTR,DPTR ← 0x0889 + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x576E,0x2576E,read,decoded-candidate,unsupported-instruction,0xAFC9,0x2AFC9
template:0x5765@0xB4FC>0x5765,template:0x5765@0xB4FC>0x5765/0x576E@0xB4FC>0x5765,access,direct-handoff,0x2B4FC,0x5765,0x25765,0xB4FC>0x5765,2489f582e43408f583,0x2B4FC,24,0,0x0889,DPTR,DPTR ← 0x0889 + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x576E,0x2576E,read,decoded-candidate,unsupported-instruction,0xB4FF,0x2B4FF
template:0x5765@0xD6E5>0x5765,template:0x5765@0xD6E5>0x5765/0x576E@0xD6E5>0x5765,access,direct-handoff,0x2D6E5,0x5765,0x25765,0xD6E5>0x5765,2489f582e43408f583,0x2D6E5,24,0,0x0889,DPTR,DPTR ← 0x0889 + A,low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x576E,0x2576E,read,decoded-candidate,unsupported-instruction,0xD6E8,0x2D6E8
template:0x5774@0x2AC8>0x5770,template:0x5774@0x2AC8>0x5770/0x2ACB@body,access,direct-handoff overlapping-add-suffix,0x22AC8,0x5774,0x25774,0x2AC8>0x5770,a4248cf582e43408f583,0x22AC8,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x2ACB,0x22ACB,read,decoded-candidate,unsupported-instruction,0x2ACC,0x22ACC
template:0x5774@0x2B46>0x5771,template:0x5774@0x2B46>0x5771/0x2B49@body,access,direct-handoff overlapping-add-suffix,0x22B46,0x5774,0x25774,0x2B46>0x5771,a4248cf582e43408f583,0x22B46,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x2B49,0x22B49,read,decoded-candidate,stack-detour,0x2B4A,0x22B4A
template:0x5774@0x2B63>0x5771,template:0x5774@0x2B63>0x5771/0x2B67@body,access,direct-handoff overlapping-add-suffix,0x22B63,0x5774,0x25774,0x2B63>0x5771,a4248cf582e43408f583,0x22B63,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(A×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0x2B67,0x22B67,write,decoded-candidate,unsupported-branch,0x2B68,0x22B68
template:0x5774@0x55BE>0x5774,template:0x5774@0x55BE>0x5774/none,construction-only,direct-handoff overlapping-add-suffix,0x255BE,0x5774,0x25774,0x55BE>0x5774,a4248cf582e43408f583,0x255BE,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(A×B),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0x577E,0x2577E
template:0x5774@0x55C6>0x5774,template:0x5774@0x55C6>0x5774/none,construction-only,direct-handoff overlapping-add-suffix,0x255C6,0x5774,0x25774,0x55C6>0x5774,a4248cf582e43408f583,0x255C6,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(A×B),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0x577E,0x2577E
template:0x5774@0x55FC>0x5774,template:0x5774@0x55FC>0x5774/none,construction-only,direct-handoff overlapping-add-suffix,0x255FC,0x5774,0x25774,0x55FC>0x5774,a4248cf582e43408f583,0x255FC,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(A×B),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0x577E,0x2577E
template:0x5774@0x5604>0x5774,template:0x5774@0x5604>0x5774/none,construction-only,direct-handoff overlapping-add-suffix,0x25604,0x5774,0x25774,0x5604>0x5774,a4248cf582e43408f583,0x25604,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(A×B),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0x577E,0x2577E
template:0x5774@0x560C>0x5774,template:0x5774@0x560C>0x5774/none,construction-only,direct-handoff overlapping-add-suffix,0x2560C,0x5774,0x25774,0x560C>0x5774,a4248cf582e43408f583,0x2560C,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(A×B),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0x577E,0x2577E
template:0x5774@0xE36A>0x5770,template:0x5774@0xE36A>0x5770/0xE36D@body,access,direct-handoff overlapping-add-suffix,0x2E36A,0x5774,0x25774,0xE36A>0x5770,a4248cf582e43408f583,0x2E36A,22,2,0x088C,DPTR,DPTR ← 0x088C + low8(R7×0x77),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xE36D,0x2E36D,read,decoded-candidate,unsupported-instruction,0xE36E,0x2E36E
